s t k edges
20 4 2 20-13,13-17,17-9,9-8,8-6,6-7,7-4 3008.14454553
20 4 3 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-5,5-4 4294.2218964
20 4 4 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4 7523.44128454
20 4 5 20-13,13-17,17-9,9-8,8-6,6-5,5-4 3263.92843019
18 20 0 18-19,19-20 528.68489967
18 20 1 18-12,12-6,6-8,8-9,9-17,17-13,13-20 3896.45951392
18 20 2 18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20 4926.75298013
18 20 3 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20 9179.03927469
18 20 4 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20 18728.1791112
18 20 5 18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20 9544.02701864
23 25 0 23-22,22-31,31-30,30-26,26-25 1425.21909119
23 25 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25 6457.85226207
23 25 2 23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25 6687.72594412
23 25 3 23-22,22-31,31-29,29-28,28-27,27-26,26-25 9983.57719679
23 25 4 23-22,22-31,31-11,11-10,10-12,12-18,18-24,24-25 6803.40117857
23 25 5 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25 8282.50508317
8 2 0 8-6,6-1,1-0,0-3,3-2 3255.96800541
8 2 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2 5363.33971212
8 2 2 8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2 5442.55990858
8 2 3 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2 7482.04963516
8 2 4 8-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2 15503.2341603
8 2 5 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 5786.45044669
9 3 0 9-8,8-6,6-1,1-0,0-3 3684.15060243
9 3 1 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3 4649.0530139
9 3 2 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 5358.26784967
9 3 3 9-8,8-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3 7659.16275294
9 3 4 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3 5679.34648012
9 3 5 9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 6156.84660679
14 24 0 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-24 4139.50992265
14 24 1 14-21,21-20,20-19,19-18,18-24 4507.611682
14 24 2 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 6230.40595858
14 24 3 14-21,21-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-24 7875.38629624
14 24 4 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24 6040.65831763
14 24 5 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-24 6525.15147775
10 24 0 10-11,11-31,31-30,30-26,26-25,25-24 3515.96331455
10 24 1 10-12,12-18,18-24 3594.40860103
10 24 2 10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 5063.14425046
10 24 3 10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24 7182.54259073
10 24 4 10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24 12074.3214202
10 24 5 10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 8212.83605695
15 29 0 15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28,28-29 8880.81072198
15 29 1 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 9279.85372124
15 29 2 15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29 9349.40423029
15 29 3 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29 10016.5220249
15 29 4 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29 10270.6354522
15 29 5 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-29 10014.7099526
11 21 0 11-10,10-12,12-18,18-19,19-20,20-21 3110.65982695
11 21 1 11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 4902.86928727
11 21 2 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 6825.93008423
11 21 3 11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-21 7700.6068214
11 21 4 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 3354.23815606
11 21 5 11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21 5641.42401731
0 30 0 0-3,3-2,2-23,23-22,22-31,31-30 1245.62838105
0 30 1 0-1,1-6,6-12,12-10,10-11,11-31,31-30 5183.448402
0 30 2 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30 6637.4429722
0 30 3 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-30 9912.65923936
0 30 4 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30 8462.09579331
0 30 5 0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30 8875.4051132
24 11 0 24-25,25-26,26-30,30-31,31-11 2624.15844646
24 11 1 24-18,18-12,12-10,10-11 4486.21346912
24 11 2 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11 5954.94911855
24 11 3 24-25,25-26,26-27,27-28,28-29,29-31,31-11 11182.5165521
24 11 4 24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11 8074.34745883
24 11 5 24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11 8308.87744181
14 2 0 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 4533.32469351
14 2 1 14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2 5116.27649024
14 2 2 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 5171.28546546
14 2 3 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2 6204.69294707
14 2 4 14-21,21-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 5883.559512
14 2 5 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2 6719.91659667
12 22 0 12-10,10-11,11-31,31-22 2870.9808529
12 22 1 12-6,6-1,1-0,0-3,3-2,2-23,23-22 3509.77435421
12 22 2 12-18,18-24,24-25,25-26,26-30,30-31,31-22 4373.29699904
12 22 3 12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22 12931.6551046
12 22 4 12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 6171.4375992
12 22 5 12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22 8991.72445496
27 22 0 27-26,26-30,30-31,31-22 252.755769999
27 22 1 27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 6499.60504075
27 22 2 27-28,28-29,29-31,31-22 8596.50260061
27 22 3 27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22 7206.13335693
27 22 4 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 9669.57967936
27 22 5 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22 14843.3518714
1 31 0 1-0,0-3,3-2,2-23,23-22,22-31 1751.87919731
1 31 1 1-6,6-12,12-10,10-11,11-31 4628.8760098
1 31 2 1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31 6131.19215595
1 31 3 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 16514.2030827
1 31 4 1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31 8320.832721
1 31 5 1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 14689.5502616
25 10 0 25-26,26-30,30-31,31-11,11-10 3282.8820497
25 10 1 25-24,24-18,18-12,12-10 3827.48986588
25 10 2 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10 4830.06298561
25 10 3 25-26,26-27,27-28,28-29,29-31,31-11,11-10 11841.2401553
25 10 4 25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10 7415.62385558
25 10 5 25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10 8445.9173218
13 23 0 13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 4149.78139165
13 23 1 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23 4495.33030815
13 23 2 13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 4547.08814394
13 23 3 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 6803.08628631
13 23 4 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23 6656.11822904
13 23 5 13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 13718.994136
28 17 0 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17 4499.69972914
28 17 1 28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17 5057.54912943
28 17 2 28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17 12700.2217569
28 17 3 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 6038.30458897
28 17 4 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17 14248.8528881
28 17 5 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17 13258.0711572
2 28 0 2-23,23-22,22-31,31-30,30-26,26-27,27-28 855.320289358
2 28 1 2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 6040.26532422
2 28 2 2-23,23-22,22-31,31-29,29-28 9055.84231714
2 28 3 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28 9210.23996283
2 28 4 2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-29,29-28 14240.787352
2 28 5 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28 7808.69787629
26 1 0 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1 1830.37636163
26 1 1 26-30,30-31,31-11,11-10,10-12,12-6,6-1 4707.37317412
26 1 2 26-25,25-24,24-18,18-12,12-6,6-1 6052.69499163
26 1 3 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 7877.34781273
26 1 4 26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1 10388.7344672
26 1 5 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-1 13265.7312797
29 20 0 29-31,31-11,11-10,10-12,12-18,18-19,19-20 8029.49101294
29 20 1 29-28,28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20 8188.29741397
29 20 2 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20 9569.47347238
29 20 3 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20 8696.60880758
29 20 4 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20 11590.5486695
29 20 5 29-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20 8694.79673521
3 1 0 3-0,0-1 1010.92206059
3 1 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1 5369.83314652
3 1 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1 6872.14929267
3 1 3 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 17255.1602194
3 1 4 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1 9061.78985772
3 1 5 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1 15430.5073983
27 12 0 27-26,26-30,30-31,31-11,11-10,10-12 2989.83068654
27 12 1 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12 3762.53012421
27 12 2 27-28,28-29,29-31,31-11,11-10,10-12 11333.5775171
27 12 3 27-26,26-25,25-24,24-18,18-12 4335.15250404
27 12 4 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12 7923.28649374
27 12 5 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12 12106.2769548
30 11 0 30-31,31-11 1549.14305548
30 11 1 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11 4879.93372757
30 11 2 30-26,26-25,25-24,24-18,18-12,12-10,10-11 5561.2288601
30 11 3 30-26,26-27,27-28,28-29,29-31,31-11 10216.1739138
30 11 4 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11 9149.3628498
30 11 5 30-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11 14167.9085417
4 26 0 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 3185.41473027
4 26 1 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 3441.19861493
4 26 2 4-7,7-6,6-12,12-18,18-24,24-25,25-26 5521.5182787
4 26 3 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26 7601.95498446
4 26 4 4-7,7-6,6-12,12-10,10-11,11-31,31-30,30-26 4176.1964612
4 26 5 4-5,5-6,6-12,12-18,18-24,24-25,25-26 5777.30216336
28 15 0 28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 5258.99590787
28 15 1 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15 5328.54641692
28 15 2 28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 12901.6685354
28 15 3 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15 5836.85781053
28 15 4 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15 14450.2996666
28 15 5 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15 5209.45790119
31 2 0 31-22,22-23,23-2 597.905086122
31 2 1 31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2 5782.85012099
31 2 2 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2 7285.16626714
31 2 3 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 17668.1771938
31 2 4 31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 9474.80683219
31 2 5 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2 15843.5243727
5 27 0 5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27 3243.50094604
5 27 1 5-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27 4234.28267696
5 27 2 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27 11941.4705048
5 27 3 5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 7404.25731557
5 27 4 5-6,6-12,12-18,18-24,24-25,25-26,26-27 5579.60449446
5 27 5 5-4,4-7,7-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27 4588.50540508
29 14 0 29-28,28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 9010.45979698
29 14 1 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14 9219.7551553
29 14 2 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14 9409.50279624
29 14 3 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 9886.87294994
29 14 4 29-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 9885.06087756
29 14 5 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 10400.2845272
16 13 0 16-17,17-13 363.278526775
16 13 1 16-15,15-14,14-21,21-20,20-13 1649.14799859
16 13 2 16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-13 4176.26615068
16 13 3 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13 9458.84591146
16 13 4 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-13 5704.3161427
16 13 5 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13 19007.985748
6 16 0 6-8,8-9,9-17,17-16 2162.34732004
6 16 1 6-12,12-18,18-19,19-20,20-13,13-17,17-16 2377.19735742
6 16 2 6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 3293.09055976
6 16 3 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16 7659.7771182
6 16 4 6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15,15-16 4060.37358153
6 16 5 6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16 18124.8101571
21 24 0 21-20,20-19,19-18,18-24 4201.77163777
21 24 1 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-24 4445.34996688
21 24 2 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 6536.24600281
21 24 3 21-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-24 7569.54625201
21 24 4 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24 5734.81827341
21 24 5 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-24 6830.99152197
19 8 0 19-20,20-13,13-17,17-9,9-8 1582.38069996
19 8 1 19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 2612.67416617
19 8 2 19-18,18-12,12-6,6-8 2842.76371363
19 8 3 19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 8125.3434744
19 8 4 19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8 17674.4833109
19 8 5 19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 7460.03775214
17 8 0 17-9,9-8 946.260834661
17 8 1 17-13,13-20,20-19,19-18,18-12,12-6,6-8 3478.88357893
17 8 2 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8 4509.17704514
17 8 3 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 8761.4633397
17 8 4 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8 18310.6031762
17 8 5 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 9126.45108365
7 21 0 7-6,6-12,12-18,18-19,19-20,20-21 3006.8480559
7 21 1 7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3035.57634762
7 21 2 7-4,4-5,5-6,6-12,12-18,18-19,19-20,20-21 3499.50707255
7 21 3 7-6,6-8,8-9,9-17,17-13,13-20,20-21 3774.13107766
7 21 4 7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 8289.42781668
7 21 5 7-4,4-5,5-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3528.23536427
22 23 0 22-23 492.17120891
22 23 1 22-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23 5888.5839982
22 23 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 7390.90014435
22 23 3 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 17773.9110711
22 23 4 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 9580.5407094
22 23 5 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 15949.25825
20 3 0 20-19,19-18,18-12,12-6,6-1,1-0,0-3 3782.96029729
20 3 1 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 4492.17513305
20 3 2 20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3 4550.24331905
20 3 3 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3 5157.48085531
20 3 4 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3 5580.53678526
20 3 5 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3 13715.8389609
18 15 0 18-19,19-20,20-13,13-17,17-16,16-15 1221.19820768
18 15 1 18-19,19-20,20-21,21-14,14-15 1848.59811702
18 15 2 18-12,12-6,6-8,8-9,9-17,17-16,16-15 3606.83976278
18 15 3 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 8889.41952355
18 15 4 18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15 5216.37273127
18 15 5 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15 18438.5593601
23 22 0 23-22 492.17120891
23 22 1 23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-22 5888.5839982
23 22 2 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22 7390.90014435
23 22 3 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22 17773.9110711
23 22 4 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22 9580.5407094
23 22 5 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22 15949.25825
21 2 0 21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2 4810.43644601
21 2 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 4839.16473773
21 2 2 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2 5233.54718058
21 2 3 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2 5898.85290284
21 2 4 21-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 5577.71946777
21 2 5 21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2 14457.2110084
8 9 0 8-9 571.234647617
8 9 1 8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9 3853.90976597
8 9 2 8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9 4884.20323218
8 9 3 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9 9136.48952674
8 9 4 8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9 18685.6293633
8 9 5 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9 9501.47727069
22 9 0 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9 4358.15477097
22 9 1 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9 4684.26368113
22 9 2 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9 5323.05718244
22 9 3 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9 6985.1585844
22 9 4 22-31,31-11,11-10,10-12,12-6,6-8,8-9 5482.84243825
22 9 5 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9 14938.2209752
9 4 0 9-8,8-6,6-7,7-4 2142.05182891
9 4 1 9-8,8-6,6-5,5-4 2397.83571357
9 4 2 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-7,7-4 3106.95424039
9 4 3 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4 9010.30562977
9 4 4 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-5,5-4 3362.73812505
