s t k edges
8 13 5 8-5,5-4,4-7,7-6,6-19,19-20,20-21,21-22,22-13 3840.55890113
22 13 0 22-13 367.605062242
22 13 1 22-21,21-20,20-19,19-17,17-16,16-15,15-13 3371.17754452
22 13 2 22-21,21-20,20-19,19-18,18-17,17-16,16-15,15-13 3479.12759034
22 13 3 22-3,3-0,0-16,16-15,15-13 5727.52523363
22 13 4 22-9,9-21,21-8,8-10,10-19,19-17,17-16,16-15,15-13 4348.89137757
22 13 5 22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-15,15-13 4708.61985146
9 8 0 9-21,21-8 973.15283515
9 8 1 9-22,22-21,21-8 1413.40149252
9 8 2 9-21,21-20,20-19,19-10,10-8 2092.38922473
9 8 3 9-22,22-13,13-15,15-16,16-17,17-19,19-6,6-4,4-5,5-8 4467.42603004
9 8 4 9-22,22-21,21-20,20-19,19-10,10-8 2532.63788211
9 8 5 9-21,21-20,20-19,19-6,6-7,7-4,4-5,5-8 3435.00648594
10 15 0 10-19,19-17,17-16,16-15 2082.93321863
10 15 1 10-19,19-18,18-17,17-16,16-15 2190.88326445
10 15 2 10-8,8-21,21-22,22-13,13-15 2269.2092697
10 15 3 10-8,8-5,5-4,4-6,6-19,19-20,20-21,21-9,9-22,22-13,13-15 4476.88203615
10 15 4 10-8,8-21,21-9,9-22,22-13,13-15 2633.56322118
10 15 5 10-19,19-20,20-21,21-22,22-13,13-15 3029.72903611
8 19 0 8-10,10-19 866.298135574
8 19 1 8-5,5-4,4-6,6-19 1590.38056095
8 19 2 8-21,21-20,20-19 1808.9761005
8 19 3 8-21,21-22,22-13,13-15,15-16,16-17,17-19 3485.84435275
8 19 4 8-5,5-4,4-7,7-6,6-19 2208.91539678
8 19 5 8-21,21-22,22-3,3-0,0-16,16-17,17-18,18-19 6070.19729235
11 14 0 11-3,3-14 1980.26755772
11 14 1 11-3,3-2,2-14 1980.57323047
11 14 2 11-12,12-0,0-3,3-14 2180.54123793
11 14 3 11-12,12-0,0-16,16-15,15-13,13-22,22-3,3-14 7132.93227076
11 14 4 11-12,12-0,0-3,3-2,2-14 2180.84691068
11 14 5 11-12,12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-14 7252.98747542
9 18 0 9-21,21-20,20-19,19-17,17-18 1383.58297006
9 18 1 9-22,22-21,21-20,20-19,19-18 1720.52587154
9 18 2 9-21,21-8,8-10,10-19,19-18 1893.63709573
9 18 3 9-22,22-13,13-15,15-16,16-17,17-18 2930.8093899
9 18 4 9-21,21-8,8-5,5-4,4-6,6-19,19-18 2617.71952111
9 18 5 9-22,22-3,3-0,0-16,16-17,17-18 5407.21228367
14 9 0 14-3,3-22,22-9 2986.03674794
14 9 1 14-2,2-3,3-22,22-9 2986.3424207
14 9 2 14-3,3-0,0-16,16-17,17-19,19-20,20-21,21-9 4282.94346341
14 9 3 14-3,3-22,22-21,21-9 3011.95062027
14 9 4 14-2,2-3,3-0,0-16,16-15,15-13,13-22,22-9 4603.44258887
14 9 5 14-2,2-3,3-22,22-21,21-9 3012.25629302
12 9 0 12-0,0-3,3-22,22-9 4126.80519497
12 9 1 12-0,0-16,16-17,17-19,19-20,20-21,21-9 4280.97264739
12 9 2 12-11,11-3,3-22,22-9 4627.1955779
12 9 3 12-0,0-16,16-15,15-13,13-22,22-21,21-9 4627.07997243
12 9 4 12-11,11-3,3-22,22-21,21-9 4653.10945023
12 9 5 12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9 5002.28257478
1 20 0 1-16,16-17,17-19,19-20 2206.38753158
1 20 1 1-7,7-6,6-19,19-20 2894.01937369
1 20 2 1-16,16-15,15-13,13-22,22-21,21-20 3662.06001781
1 20 3 1-7,7-4,4-5,5-8,8-21,21-20 3968.96693091
1 20 4 1-16,16-17,17-18,18-19,19-20 2314.3375774
1 20 5 1-7,7-4,4-6,6-19,19-20 3424.00640909
15 12 0 15-16,16-0,0-12 3120.11402566
15 12 1 15-16,16-0,0-3,3-11,11-12 4763.24367163
15 12 2 15-13,13-22,22-3,3-0,0-12 4803.25466056
15 12 3 15-13,13-22,22-3,3-11,11-12 5303.64504349
15 12 4 15-13,13-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12 5397.67077036
15 12 5 15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 6483.33464923
13 12 0 13-15,15-16,16-0,0-12 3831.25973343
13 12 1 13-22,22-3,3-0,0-12 4092.10895278
13 12 2 13-22,22-3,3-11,11-12 4592.49933571
13 12 3 13-22,22-21,21-20,20-19,19-17,17-16,16-0,0-12 4686.52506258
13 12 4 13-15,15-16,16-0,0-3,3-11,11-12 5474.38937941
13 12 5 13-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 5772.18894145
2 19 0 2-3,3-0,0-16,16-17,17-19 2807.61214582
2 19 1 2-14,14-3,3-0,0-16,16-17,17-19 3306.39827543
2 19 2 2-3,3-22,22-21,21-20,20-19 3598.53365719
2 19 3 2-3,3-22,22-9,9-21,21-8,8-10,10-19 4576.24749024
2 19 4 2-14,14-3,3-22,22-21,21-20,20-19 4097.3197868
2 19 5 2-3,3-22,22-13,13-15,15-16,16-17,17-18,18-19 4917.18942557
0 15 0 0-16,16-15 2205.99483049
0 15 1 0-3,3-22,22-13,13-15 3889.13546539
0 15 2 0-16,16-17,17-19,19-20,20-21,21-22,22-13,13-15 4483.55157519
0 15 3 0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15 5569.21545405
0 15 4 0-3,3-22,22-21,21-20,20-19,19-17,17-16,16-15 5470.41653211
0 15 5 0-3,3-22,22-21,21-20,20-19,19-18,18-17,17-16,16-15 5578.36657793
3 10 0 3-0,0-16,16-17,17-19,19-10 3399.07181857
3 10 1 3-22,22-21,21-8,8-10 3429.47356353
3 10 2 3-0,0-16,16-17,17-18,18-19,19-10 3507.02186439
3 10 3 3-22,22-9,9-21,21-8,8-10 3793.82751502
3 10 4 3-22,22-21,21-20,20-19,19-10 4189.99332994
3 10 5 3-0,0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-10 4481.87086712
1 14 0 1-16,16-0,0-3,3-2,2-14 3456.61005471
1 14 1 1-16,16-15,15-13,13-22,22-3,3-14 5457.93161588
1 14 2 1-7,7-6,6-19,19-17,17-16,16-0,0-3,3-14 5474.69715129
1 14 3 1-16,16-17,17-18,18-19,19-20,20-21,21-22,22-3,3-14 5685.93686636
1 14 4 1-16,16-0,0-12,12-11,11-3,3-2,2-14 5785.23882798
1 14 5 1-16,16-0,0-3,3-14 3456.30438195
4 13 0 4-5,5-8,8-21,21-22,22-13 2018.06233813
4 13 1 4-5,5-8,8-21,21-9,9-22,22-13 2382.41628961
4 13 2 4-6,6-19,19-17,17-16,16-15,15-13 3058.16257558
4 13 3 4-7,7-1,1-16,16-15,15-13 4503.3994494
4 13 4 4-6,6-19,19-20,20-21,21-22,22-13 2582.66697751
4 13 5 4-6,6-19,19-18,18-17,17-16,16-15,15-13 3166.1126214
2 13 0 2-3,3-22,22-13 2702.10027733
2 13 1 2-14,14-3,3-22,22-13 3200.88640693
2 13 2 2-3,3-0,0-16,16-15,15-13 3583.99032102
2 13 3 2-14,14-3,3-0,0-16,16-15,15-13 4082.77645063
2 13 4 2-3,3-0,0-16,16-17,17-19,19-20,20-21,21-22,22-13 4439.25565017
2 13 5 2-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22,22-13 5160.56557756
5 0 0 5-8,8-10,10-19,19-17,17-16,16-0 3149.40020355
5 0 1 5-4,4-6,6-19,19-17,17-16,16-0 3588.8032191
5 0 2 5-8,8-21,21-22,22-3,3-0 3963.82458837
5 0 3 5-4,4-7,7-1,1-16,16-0 5034.04009292
5 0 4 5-8,8-21,21-9,9-22,22-3,3-0 4328.17853986
5 0 5 5-4,4-6,6-7,7-1,1-16,16-0 5240.32756158
3 16 0 3-0,0-16 2046.75153098
3 16 1 3-22,22-13,13-15,15-16 4048.3787649
3 16 2 3-22,22-21,21-20,20-19,19-17,17-16 4168.43396956
3 16 3 3-11,11-12,12-0,0-16 4375.38030425
3 16 4 3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16 5254.09784843
3 16 5 3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16 5505.8762765
6 15 0 6-19,19-17,17-16,16-15 1978.87961578
6 15 1 6-19,19-18,18-17,17-16,16-15 2086.8296616
6 15 2 6-4,4-5,5-8,8-21,21-22,22-13,13-15 3097.34529793
6 15 3 6-7,7-1,1-16,16-15 3630.40395825
6 15 4 6-19,19-20,20-21,21-9,9-22,22-13,13-15 3290.02938474
6 15 5 6-4,4-5,5-8,8-10,10-19,19-17,17-16,16-15 3269.78587003
19 21 0 19-20,20-21 1030.95717725
19 21 1 19-10,10-8,8-21 1644.31705882
19 21 2 19-6,6-4,4-5,5-8,8-21 2368.3994842
19 21 3 19-17,17-16,16-15,15-13,13-22,22-21 2707.82542951
19 21 4 19-18,18-17,17-16,16-0,0-3,3-22,22-21 5292.1783691
19 21 5 19-6,6-7,7-4,4-5,5-8,8-21 2986.93432003
17 5 0 17-19,19-10,10-8,8-5 1060.50182053
17 5 1 17-18,18-19,19-10,10-8,8-5 1168.45186635
17 5 2 17-19,19-6,6-4,4-5 1499.90483608
17 5 3 17-16,16-1,1-7,7-4,4-5 4172.17467703
17 5 4 17-16,16-15,15-13,13-22,22-21,21-8,8-5 3576.32007762
17 5 5 17-18,18-19,19-6,6-4,4-5 1607.8548819
7 14 0 7-6,6-19,19-17,17-16,16-0,0-3,3-14 4052.14974763
7 14 1 7-6,6-19,19-17,17-16,16-0,0-3,3-2,2-14 4052.45542038
7 14 2 7-4,4-5,5-8,8-21,21-22,22-3,3-14 4808.45365501
7 14 3 7-1,1-16,16-0,0-3,3-14 4878.85178562
7 14 4 7-4,4-5,5-8,8-21,21-22,22-3,3-2,2-14 4808.75932777
7 14 5 7-6,6-19,19-20,20-21,21-22,22-3,3-14 4843.071259
20 22 0 20-21,21-22 787.863845451
20 22 1 20-21,21-9,9-22 1152.21779693
20 22 2 20-19,19-10,10-8,8-21,21-22 2353.57292032
20 22 3 20-19,19-17,17-16,16-15,15-13,13-22 2950.91876131
20 22 4 20-19,19-17,17-16,16-0,0-3,3-22 5427.32165509
20 22 5 20-19,19-6,6-4,4-5,5-8,8-21,21-22 3077.6553457
18 2 0 18-17,17-16,16-0,0-3,3-2 2861.37606664
18 2 1 18-17,17-16,16-0,0-3,3-14,14-2 3360.16219624
18 2 2 18-19,19-20,20-21,21-22,22-3,3-2 3652.7197822
18 2 3 18-19,19-10,10-8,8-21,21-9,9-22,22-3,3-2 4630.43361525
18 2 4 18-19,19-20,20-21,21-22,22-3,3-14,14-2 4151.5059118
18 2 5 18-19,19-17,17-16,16-0,0-3,3-2 2861.79827083
22 4 0 22-21,21-8,8-5,5-4 1650.45727589
22 4 1 22-9,9-21,21-8,8-5,5-4 2014.81122737
22 4 2 22-21,21-20,20-19,19-6,6-4 2215.06191527
22 4 3 22-13,13-15,15-16,16-17,17-19,19-6,6-4 3425.76763782
22 4 4 22-21,21-20,20-19,19-6,6-7,7-4 2833.5967511
22 4 5 22-9,9-21,21-8,8-10,10-19,19-6,6-4 3192.77574831
11 7 0 11-12,12-0,0-16,16-17,17-19,19-6,6-7 4400.51096319
11 7 1 11-12,12-0,0-16,16-17,17-18,18-19,19-6,6-7 4508.46100901
11 7 2 11-3,3-22,22-21,21-8,8-5,5-4,4-7 6099.2804534
11 7 3 11-12,12-0,0-16,16-1,1-7 5227.21300117
11 7 4 11-3,3-22,22-21,21-20,20-19,19-6,6-7 6133.89805738
11 7 5 11-3,3-0,0-16,16-17,17-19,19-6,6-4,4-7 5872.96358141
14 16 0 14-3,3-0,0-16 2391.47191064
14 16 1 14-2,2-3,3-0,0-16 2391.77758339
14 16 2 14-3,3-22,22-13,13-15,15-16 4393.09914456
14 16 3 14-3,3-22,22-21,21-20,20-19,19-17,17-16 4513.15434922
14 16 4 14-2,2-3,3-11,11-12,12-0,0-16 4720.40635667
14 16 5 14-3,3-22,22-9,9-21,21-20,20-19,19-18,18-17,17-16 4985.45834653
12 0 0 12-0 914.119195171
12 0 1 12-11,11-3,3-0 2557.24884114
12 0 2 12-11,11-3,3-22,22-13,13-15,15-16,16-0 7509.63987398
12 0 3 12-11,11-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0 7629.69507864
12 0 4 12-11,11-3,3-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0 8715.35895751
12 0 5 12-11,11-3,3-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0 8967.13738558
10 16 0 10-19,19-17,17-16 1352.32028759
10 16 1 10-19,19-18,18-17,17-16 1460.27033341
10 16 2 10-8,8-21,21-22,22-13,13-15,15-16 2999.82220073
10 16 3 10-8,8-5,5-4,4-7,7-1,1-16 3880.35620997
10 16 4 10-19,19-6,6-7,7-1,1-16 4169.61707234
10 16 5 10-8,8-21,21-20,20-19,19-17,17-16 2653.7148757
15 21 0 15-13,13-22,22-21 1311.83203487
15 21 1 15-13,13-22,22-9,9-21 1676.18598635
15 21 2 15-16,16-17,17-19,19-20,20-21 2426.95057189
15 21 3 15-16,16-1,1-7,7-4,4-5,5-8,8-21 5209.62975266
15 21 4 15-16,16-0,0-3,3-22,22-21 5249.46079071
15 21 5 15-16,16-17,17-18,18-19,19-10,10-8,8-21 3148.26049928
13 5 0 13-22,22-21,21-8,8-5 1521.04495525
13 5 1 13-22,22-21,21-20,20-19,19-6,6-4,4-5 3079.68436039
13 5 2 13-15,15-16,16-17,17-19,19-10,10-8,8-5 3115.7769429
13 5 3 13-15,15-16,16-1,1-7,7-4,4-5 5000.41683228
13 5 4 13-22,22-9,9-21,21-8,8-5 1885.39890673
13 5 5 13-15,15-16,16-17,17-18,18-19,19-6,6-4,4-5 3663.13000428
0 6 0 0-16,16-17,17-19,19-6 2723.6485842
0 6 1 0-16,16-17,17-19,19-10,10-8,8-5,5-4,4-6 4014.55483845
0 6 2 0-3,3-22,22-21,21-20,20-19,19-6 4657.30935861
0 6 3 0-16,16-1,1-7,7-6 4375.17292668
0 6 4 0-3,3-22,22-9,9-21,21-8,8-5,5-4,4-6 5193.33317476
0 6 5 0-16,16-17,17-18,18-19,19-6 2831.59863002
1 7 0 1-7 1422.54740366
1 7 1 1-16,16-17,17-19,19-6,6-7 2725.5103083
1 7 2 1-16,16-17,17-18,18-19,19-6,6-7 2833.46035412
1 7 3 1-16,16-15,15-13,13-22,22-21,21-8,8-5,5-4,4-7 5098.91438386
1 7 4 1-16,16-17,17-19,19-6,6-4,4-7 3255.4973437
1 7 5 1-16,16-17,17-19,19-10,10-8,8-5,5-4,4-7 3810.1290939
2 4 0 2-3,3-0,0-16,16-17,17-19,19-6,6-4 3758.63561898
2 4 1 2-3,3-22,22-21,21-8,8-5,5-4 3984.95249097
2 4 2 2-14,14-3,3-0,0-16,16-17,17-19,19-6,6-4 4257.42174859
2 4 3 2-3,3-22,22-9,9-21,21-8,8-5,5-4 4349.30644246
2 4 4 2-3,3-0,0-16,16-1,1-7,7-4 5203.8724928
2 4 5 2-14,14-3,3-22,22-21,21-8,8-5,5-4 4483.73862058
5 9 0 5-8,8-21,21-9 1115.49254006
5 9 1 5-8,8-21,21-22,22-9 1555.74119744
5 9 2 5-4,4-6,6-19,19-20,20-21,21-9 2674.1319452
5 9 3 5-8,8-10,10-19,19-17,17-16,16-15,15-13,13-22,22-9 3885.68330957
5 9 4 5-4,4-7,7-6,6-19,19-20,20-21,21-9 3292.66678103
5 9 5 5-8,8-10,10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9 3993.63335539
4 18 0 4-6,6-19,19-18 1005.20959817
4 18 1 4-6,6-19,19-17,17-18 1108.51535406
4 18 2 4-5,5-8,8-10,10-19,19-18 1559.84134837
4 18 3 4-7,7-1,1-16,16-17,17-18 3780.78519501
4 18 4 4-5,5-8,8-21,21-20,20-19,19-18 2502.5193133
4 18 5 4-7,7-6,6-19,19-18 1623.744434
5 19 0 5-8,8-10,10-19 1008.63784049
5 19 1 5-4,4-6,6-19 1448.04085604
5 19 2 5-8,8-21,21-20,20-19 1951.31580541
5 19 3 5-4,4-7,7-1,1-16,16-17,17-19 4224.03865708
5 19 4 5-4,4-7,7-6,6-19 2066.57569187
5 19 5 5-8,8-21,21-22,22-13,13-15,15-16,16-17,17-18,18-19 3736.13410348
16 21 0 16-17,17-19,19-20,20-21 1696.33764086
16 21 1 16-17,17-18,18-19,19-20,20-21 1804.28768668
16 21 2 16-15,15-13,13-22,22-21 2042.4449659
16 21 3 16-1,1-7,7-4,4-5,5-8,8-21 4479.01682162
16 21 4 16-0,0-3,3-22,22-9,9-21 4883.20181116
16 21 5 16-17,17-19,19-10,10-8,8-21 2309.69752243
21 16 0 21-20,20-19,19-17,17-16 1696.33764086
21 16 1 21-20,20-19,19-18,18-17,17-16 1804.28768668
21 16 2 21-22,22-13,13-15,15-16 2042.4449659
21 16 3 21-8,8-5,5-4,4-7,7-1,1-16 4479.01682162
21 16 4 21-9,9-22,22-3,3-0,0-16 4883.20181116
21 16 5 21-8,8-10,10-19,19-17,17-16 2309.69752243
19 0 0 19-17,17-16,16-0 2140.76236306
19 0 1 19-18,18-17,17-16,16-0 2248.71240888
19 0 2 19-20,20-21,21-22,22-3,3-0 4074.42313747
19 0 3 19-6,6-7,7-1,1-16,16-0 4958.05914781
19 0 4 19-10,10-8,8-21,21-9,9-22,22-3,3-0 5052.13697052
19 0 5 19-20,20-21,21-22,22-13,13-15,15-16,16-0 4548.78404261
17 16 0 17-16 613.516483563
17 16 1 17-19,19-20,20-21,21-22,22-13,13-15,15-16 3125.2661232
17 16 2 17-18,18-19,19-20,20-21,21-22,22-13,13-15,15-16 3233.21616902
17 16 3 17-19,19-6,6-7,7-1,1-16 3534.5412284
17 16 4 17-19,19-6,6-4,4-7,7-1,1-16 4064.52826379
17 16 5 17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15,15-16 4210.93000207
8 1 0 8-10,10-19,19-17,17-16,16-1 2596.5110705
8 1 1 8-5,5-4,4-7,7-1 2636.16542707
8 1 2 8-10,10-19,19-18,18-17,17-16,16-1 2704.46111632
8 1 3 8-21,21-20,20-19,19-6,6-7,7-1 4226.82087754
8 1 4 8-21,21-22,22-13,13-15,15-16,16-1 3885.29636046
8 1 5 8-5,5-4,4-6,6-7,7-1 2842.45289572
15 18 0 15-16,16-17,17-18 1449.75731545
15 18 1 15-16,16-17,17-19,19-18 1450.17951965
15 18 2 15-13,13-22,22-21,21-20,20-19,19-18 2396.97533713
15 18 3 15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-18 3374.68917018
15 18 4 15-16,16-1,1-7,7-6,6-19,19-18 4267.4763044
15 18 5 15-13,13-22,22-21,21-20,20-19,19-17,17-18 2500.28109302
11 18 0 11-12,12-0,0-16,16-17,17-18 3458.97751062
11 18 1 11-12,12-0,0-16,16-17,17-19,19-18 3459.39971481
11 18 2 11-3,3-22,22-21,21-20,20-19,19-18 5192.78680901
11 18 3 11-3,3-22,22-21,21-8,8-10,10-19,19-18 5806.14669058
11 18 4 11-3,3-0,0-16,16-17,17-18 4401.44309345
11 18 5 11-3,3-22,22-9,9-21,21-20,20-19,19-18 5557.1407605
12 21 0 12-0,0-3,3-22,22-21 3957.58515539
12 21 1 12-0,0-16,16-17,17-19,19-20,20-21 4085.83873549
12 21 2 12-11,11-3,3-22,22-21 4457.97553832
12 21 3 12-0,0-16,16-15,15-13,13-22,22-9,9-21 4796.30001201
12 21 4 12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21 4807.14866287
12 21 5 12-11,11-3,3-22,22-9,9-21 4822.32948981
16 12 0 16-0,0-12 2389.50109463
16 12 1 16-0,0-3,3-11,11-12 4032.6307406
16 12 2 16-15,15-13,13-22,22-3,3-0,0-12 5533.86759159
16 12 3 16-17,17-19,19-20,20-21,21-22,22-3,3-0,0-12 5653.92279625
16 12 4 16-15,15-13,13-22,22-3,3-11,11-12 6034.25797452
16 12 5 16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3,3-0,0-12 6739.58667512
6 19 0 6-19 582.886221135
6 19 1 6-4,4-5,5-8,8-10,10-19 1873.79247539
6 19 2 6-7,7-4,4-5,5-8,8-10,10-19 2492.32731122
6 19 3 6-7,7-1,1-16,16-17,17-19 3565.17149083
6 19 4 6-4,4-5,5-8,8-21,21-20,20-19 2816.47044032
6 19 5 6-7,7-1,1-16,16-17,17-18,18-19 3673.12153665
19 9 0 19-20,20-21,21-9 1226.09108916
19 9 1 19-20,20-21,21-22,22-9 1666.33974653
19 9 2 19-10,10-8,8-21,21-9 1839.45097072
19 9 3 19-17,17-16,16-15,15-13,13-22,22-9 2877.04546909
19 9 4 19-6,6-4,4-5,5-8,8-21,21-9 2563.5333961
19 9 5 19-17,17-16,16-0,0-3,3-22,22-9 5353.44836286
17 9 0 17-18,18-19,19-20,20-21,21-9 1385.90511502
17 9 1 17-19,19-20,20-21,21-22,22-9 1718.20372658
17 9 2 17-19,19-10,10-8,8-21,21-9 1891.31495077
17 9 3 17-16,16-15,15-13,13-22,22-9 2825.18148904
17 9 4 17-16,16-0,0-3,3-22,22-9 5301.58438282
17 9 5 17-19,19-6,6-4,4-5,5-8,8-21,21-9 2615.39737615
20 2 0 20-21,21-22,22-3,3-2 3122.35906054
20 2 1 20-19,19-17,17-16,16-0,0-3,3-2 3283.78674248
20 2 2 20-21,21-22,22-3,3-14,14-2 3621.14519014
20 2 3 20-19,19-10,10-8,8-21,21-9,9-22,22-3,3-2 5052.42208689
20 2 4 20-19,19-18,18-17,17-16,16-0,0-3,3-14,14-2 3890.5229179
20 2 5 20-21,21-9,9-22,22-3,3-2 3486.71301202
18 14 0 18-17,17-16,16-0,0-3,3-14 3110.61629506
18 14 1 18-17,17-16,16-0,0-3,3-2,2-14 3110.92196781
18 14 2 18-19,19-20,20-21,21-22,22-3,3-14 3901.96001062
18 14 3 18-19,19-10,10-8,8-21,21-22,22-3,3-14 4515.31989219
18 14 4 18-19,19-20,20-21,21-9,9-22,22-3,3-2,2-14 4266.61963486
18 14 5 18-19,19-17,17-16,16-0,0-3,3-14 3111.03849926
21 3 0 21-22,22-3 2472.0963287
21 3 1 21-9,9-22,22-3 2836.45028018
21 3 2 21-20,20-19,19-17,17-16,16-0,0-3 3743.08917184
21 3 3 21-22,22-13,13-15,15-16,16-0,0-3 4089.19649688
21 3 4 21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3 4464.39909922
21 3 5 21-20,20-19,19-17,17-16,16-0,0-12,12-11,11-3 6071.71794511
22 8 0 22-21,21-8 1011.1001881
22 8 1 22-9,9-21,21-8 1375.45413958
22 8 2 22-21,21-20,20-19,19-10,10-8 2130.33657768
22 8 3 22-13,13-15,15-16,16-17,17-19,19-6,6-4,4-5,5-8 4065.12472561
22 8 4 22-9,9-21,21-20,20-19,19-10,10-8 2494.69052916
22 8 5 22-13,13-15,15-16,16-17,17-18,18-19,19-10,10-8 3448.99234605
9 5 0 9-21,21-8,8-5 1115.49254006
9 5 1 9-22,22-21,21-8,8-5 1555.74119744
9 5 2 9-21,21-20,20-19,19-6,6-4,4-5 2674.1319452
9 5 3 9-22,22-13,13-15,15-16,16-17,17-19,19-10,10-8,8-5 3885.68330957
9 5 4 9-21,21-20,20-19,19-6,6-7,7-4,4-5 3292.66678103
9 5 5 9-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10,10-8,8-5 3993.63335539
10 2 0 10-19,19-17,17-16,16-0,0-3,3-2 3494.55196981
10 2 1 10-8,8-21,21-22,22-3,3-2 3524.95371477
10 2 2 10-19,19-17,17-16,16-0,0-3,3-14,14-2 3993.33809941
10 2 3 10-8,8-21,21-9,9-22,22-3,3-2 3889.30766626
10 2 4 10-19,19-20,20-21,21-22,22-3,3-14,14-2 4784.25961078
10 2 5 10-8,8-5,5-4,4-6,6-19,19-18,18-17,17-16,16-0,0-3,3-2 4685.30106418
0 20 0 0-16,16-17,17-19,19-20 2616.93695972
0 20 1 0-16,16-17,17-18,18-19,19-20 2724.88700554
0 20 2 0-3,3-22,22-21,21-20 3598.24854082
0 20 3 0-3,3-22,22-9,9-21,21-20 3962.6024923
0 20 4 0-16,16-1,1-7,7-6,6-19,19-20 5434.23374447
0 20 5 0-16,16-15,15-13,13-22,22-21,21-20 4072.60944596
14 4 0 14-3,3-0,0-16,16-17,17-19,19-6,6-4 4007.87584741
14 4 1 14-2,2-3,3-0,0-16,16-17,17-19,19-6,6-4 4008.18152016
14 4 2 14-3,3-22,22-21,21-8,8-5,5-4 4234.1927194
14 4 3 14-3,3-22,22-9,9-21,21-8,8-5,5-4 4598.54667088
14 4 4 14-3,3-0,0-16,16-1,1-7,7-4 5453.11272123
14 4 5 14-2,2-3,3-22,22-21,21-8,8-5,5-4 4234.49839215
1 17 0 1-16,16-17 1678.34895488
1 17 1 1-7,7-6,6-19,19-17 2469.70875709
1 17 2 1-7,7-6,6-19,19-18,18-17 2577.65880291
1 17 3 1-16,16-15,15-13,13-22,22-21,21-20,20-19,19-17 4190.09859451
1 17 4 1-7,7-4,4-5,5-8,8-10,10-19,19-17 3554.32754268
1 17 5 1-7,7-4,4-6,6-19,19-18,18-17 3107.6458383
15 1 0 15-16,16-1 1795.44540235
15 1 1 15-16,16-17,17-19,19-6,6-7,7-1 3813.83817168
15 1 2 15-13,13-22,22-21,21-20,20-19,19-17,17-16,16-1 4073.00214704
15 1 3 15-13,13-22,22-21,21-8,8-5,5-4,4-7,7-1 4726.01638518
15 1 4 15-16,16-17,17-18,18-19,19-6,6-7,7-1 3921.7882175
15 1 5 15-13,13-22,22-9,9-21,21-20,20-19,19-17,17-16,16-1 4437.35609853
13 17 0 13-22,22-21,21-20,20-19,19-17 1683.50748439
13 17 1 13-22,22-21,21-20,20-19,19-18,18-17 1791.45753021
13 17 2 13-15,15-16,16-17 2055.27512237
13 17 3 13-22,22-9,9-21,21-8,8-10,10-19,19-17 2661.22131744
13 17 4 13-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17 3020.94979133
13 17 5 13-22,22-9,9-21,21-20,20-19,19-18,18-17 2155.8114817
2 22 0 2-3,3-22 2334.49521509
2 22 1 2-14,14-3,3-22 2833.28134469
2 22 2 2-3,3-0,0-16,16-15,15-13,13-22 3951.59538327
2 22 3 2-3,3-0,0-16,16-17,17-19,19-20,20-21,21-22 4071.65058793
2 22 4 2-14,14-3,3-0,0-16,16-15,15-13,13-22 4450.38151287
2 22 5 2-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22 4792.96051531
0 10 0 0-16,16-17,17-19,19-10 2827.70218705
0 10 1 0-16,16-17,17-18,18-19,19-10 2935.65223287
0 10 2 0-3,3-22,22-21,21-8,8-10 4000.84319505
0 10 3 0-3,3-22,22-9,9-21,21-8,8-10 4365.19714654
0 10 4 0-16,16-15,15-13,13-22,22-21,21-20,20-19,19-10 5235.7238666
0 10 5 0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-10 3910.5012356
3 7 0 3-0,0-16,16-17,17-19,19-6,6-7 3707.42936796
3 7 1 3-0,0-16,16-17,17-18,18-19,19-6,6-7 3815.37941378
3 7 2 3-22,22-21,21-8,8-5,5-4,4-7 4463.73327535
3 7 3 3-0,0-16,16-1,1-7 4534.13140595
3 7 4 3-22,22-9,9-21,21-8,8-5,5-4,4-7 4828.08722683
3 7 5 3-22,22-21,21-20,20-19,19-6,6-7 4498.35087933
1 11 0 1-16,16-0,0-12,12-11 3804.66559751
