s t k edges
16 4 4 16-15,15-17,17-6,6-18,18-1,1-3,3-11,11-0,0-4 501.166097513
16 4 5 16-11,11-13,13-12,12-17,17-4 653.670146639
6 11 0 6-17,17-15,15-16,16-11 170.418323228
6 11 1 6-17,17-4,4-0,0-11 170.430158593
6 11 2 6-18,18-11 213.896495704
6 11 3 6-18,18-1,1-3,3-11 330.73593892
6 11 4 6-17,17-7,7-11 265.810083387
6 11 5 6-18,18-17,17-12,12-13,13-11 867.335545493
19 17 0 19-13,13-11,11-16,16-15,15-17 433.626739493
19 17 1 19-13,13-12,12-17 486.922221423
19 17 2 19-14,14-13,13-11,11-16,16-15,15-17 764.284447564
19 17 3 19-14,14-10,10-12,12-8,8-17 773.768606774
19 17 4 19-13,13-2,2-12,12-5,5-17 675.935471577
19 17 5 19-13,13-28,28-27,27-12,12-17 671.447456722
17 1 0 17-18,18-1 187.80416467
17 1 1 17-15,15-16,16-11,11-18,18-1 188.03526152
17 1 2 17-18,18-11,11-3,3-1 493.077636655
17 1 3 17-6,6-18,18-1 231.269309904
17 1 4 17-7,7-11,11-3,3-1 365.276712403
17 1 5 17-4,4-0,0-11,11-18,18-1 188.047096885
7 18 0 7-11,11-18 217.35070824
7 18 1 7-17,17-18 218.890725616
7 18 2 7-17,17-15,15-16,16-11,11-18 219.121822466
7 18 3 7-11,11-3,3-1,1-18 334.190151456
7 18 4 7-17,17-6,6-18 262.35587085
7 18 5 7-11,11-0,0-4,4-17,17-18 334.788436042
20 10 0 20-14,14-10 274.681069445
20 10 1 20-14,14-26,26-12,12-10 794.821831791
20 10 2 20-9,9-13,13-12,12-10 17233.8548848
20 10 3 20-14,14-25,25-24,24-12,12-10 798.150374844
20 10 4 20-14,14-28,28-27,27-12,12-10 1006.4005673
20 10 5 20-14,14-13,13-2,2-12,12-10 1019.44860741
18 6 0 18-6 102.184605073
18 6 1 18-17,17-6 281.899117008
18 6 2 18-11,11-16,16-15,15-17,17-6 282.130213858
18 6 3 18-1,1-3,3-11,11-0,0-4,4-17,17-6 398.98149244
18 6 4 18-11,11-7,7-17,17-6 377.521974017
18 6 5 18-11,11-13,13-12,12-17,17-6 818.143371211
16 26 0 16-15,15-17,17-12,12-26 402.803564753
16 26 1 16-15,15-17,17-8,8-12,12-26 407.629341451
16 26 2 16-11,11-13,13-14,14-26 789.619772449
16 26 3 16-11,11-0,0-4,4-17,17-5,5-12,12-26 536.824506414
16 26 4 16-11,11-13,13-12,12-26 512.714934625
16 26 5 16-11,11-7,7-17,17-12,12-26 615.852314198
21 11 0 21-14,14-13,13-11 678.986638856
21 11 1 21-14,14-19,19-13,13-11 685.804328171
21 11 2 21-22,22-23,23-12,12-17,17-18,18-11 1104.39918464
21 11 3 21-14,14-26,26-12,12-8,8-17,17-15,15-16,16-11 802.7992443
21 11 4 21-14,14-10,10-12,12-17,17-4,4-0,0-11 801.31384602
21 11 5 21-14,14-28,28-13,13-11 703.563153045
17 27 0 17-12,12-27 363.863068772
17 27 1 17-8,8-12,12-27 368.68884547
17 27 2 17-15,15-16,16-11,11-13,13-28,28-27 474.332313166
17 27 3 17-5,5-12,12-27 380.215185782
17 27 4 17-4,4-0,0-11,11-13,13-28,28-27 474.344148532
17 27 5 17-12,12-13,13-28,28-27 527.627795096
22 0 0 22-23,23-12,12-13,13-11,11-0 718.677508422
22 0 1 22-23,23-12,12-17,17-4,4-0 720.744556601
22 0 2 22-21,21-14,14-13,13-11,11-0 839.460417849
22 0 3 22-23,23-12,12-8,8-17,17-4,4-0 725.570333299
22 0 4 22-21,21-14,14-19,19-13,13-11,11-0 846.278107163
22 0 5 22-23,23-12,12-5,5-17,17-15,15-16,16-11,11-0 742.775244846
9 13 0 9-13 8303.23282401
9 13 1 9-20,20-14,14-13 9090.73337786
9 13 2 9-20,20-14,14-19,19-13 9097.55106718
9 13 3 9-20,20-14,14-28,28-13 9115.30989205
9 13 4 9-20,20-14,14-26,26-12,12-13 9201.97458719
9 13 5 9-20,20-14,14-10,10-12,12-2,2-13 9377.96426339
23 5 0 23-12,12-5 503.242551485
23 5 1 23-12,12-17,17-5 644.229893916
23 5 2 23-22,22-21,21-14,14-26,26-12,12-5 933.645201637
23 5 3 23-12,12-8,8-17,17-5 649.055670614
23 5 4 23-12,12-13,13-11,11-16,16-15,15-17,17-5 754.141263788
23 5 5 23-22,22-21,21-14,14-10,10-12,12-5 936.97374469
8 22 0 8-12,12-23,23-22 501.202598093
8 22 1 8-12,12-26,26-14,14-21,21-22 733.226716851
8 22 2 8-17,17-12,12-23,23-22 833.12203839
8 22 3 8-12,12-10,10-14,14-21,21-22 736.555259904
8 22 4 8-17,17-5,5-12,12-23,23-22 849.4741554
8 22 5 8-12,12-24,24-25,25-14,14-21,21-22 736.555259904
11 3 0 11-3 153.022916396
11 3 1 11-18,18-1,1-3 187.240308081
11 3 2 11-16,16-15,15-17,17-18,18-1,1-3 304.666200517
11 3 3 11-0,0-4,4-17,17-18,18-1,1-3 304.678035883
11 3 4 11-7,7-17,17-18,18-1,1-3 400.057960676
11 3 5 11-13,13-12,12-17,17-18,18-1,1-3 840.67935787
9 23 0 9-13,13-12,12-23 8678.51702572
9 23 1 9-13,13-2,2-12,12-23 8851.17815886
9 23 2 9-20,20-14,14-21,21-22,22-23 9194.46018736
9 23 3 9-13,13-28,28-27,27-12,12-23 8863.04226102
9 23 4 9-13,13-14,14-21,21-22,22-23 8997.67846654
9 23 5 9-13,13-11,11-16,16-15,15-17,17-12,12-23 9168.98032056
24 25 0 24-25 66.5910903003
24 25 1 24-12,12-26,26-14,14-25 586.731852647
24 25 2 24-12,12-10,10-14,14-25 590.060395699
24 25 3 24-12,12-13,13-14,14-25 638.697495117
24 25 4 24-12,12-27,27-28,28-14,14-25 798.310588157
24 25 5 24-12,12-2,2-13,13-19,19-14,14-25 818.176317576
14 12 0 14-26,26-12 324.997199947
14 12 1 14-10,10-12 328.325743
14 12 2 14-25,25-24,24-12 328.325743
14 12 3 14-13,13-12 376.962842417
14 12 4 14-28,28-27,27-12 536.575935457
14 12 5 14-19,19-13,13-2,2-12 556.441664876
12 4 0 12-17,17-4 271.879388384
12 4 1 12-8,8-17,17-4 276.705165082
12 4 2 12-13,13-11,11-0,0-4 381.802593621
12 4 3 12-5,5-17,17-4 288.231505393
12 4 4 12-17,17-15,15-16,16-11,11-0,0-4 389.548213035
12 4 5 12-13,13-11,11-7,7-17,17-4 477.182518415
10 20 0 10-14,14-20 274.681069445
10 20 1 10-12,12-26,26-14,14-20 794.821831791
10 20 2 10-12,12-13,13-9,9-20 17233.8548848
10 20 3 10-12,12-24,24-25,25-14,14-20 798.150374844
10 20 4 10-12,12-27,27-28,28-14,14-20 1006.4005673
10 20 5 10-12,12-2,2-13,13-14,14-20 1019.44860741
25 20 0 25-14,14-20 208.089979144
25 20 1 25-24,24-12,12-26,26-14,14-20 861.412922091
25 20 2 25-24,24-12,12-13,13-9,9-20 17300.4459751
25 20 3 25-24,24-12,12-10,10-14,14-20 864.741465144
25 20 4 25-24,24-12,12-27,27-28,28-14,14-20 1072.9916576
25 20 5 25-24,24-12,12-2,2-13,13-14,14-20 1086.03969771
15 9 0 15-16,16-11,11-13,13-9 8603.42015636
15 9 1 15-17,17-4,4-0,0-11,11-13,13-9 8603.43199173
15 9 2 15-17,17-12,12-10,10-14,14-20,20-9 9395.57909273
15 9 3 15-17,17-8,8-12,12-13,13-9 8661.54141499
15 9 4 15-17,17-5,5-12,12-2,2-13,13-9 8845.72888844
15 9 5 15-17,17-12,12-27,27-28,28-13,13-9 8841.24087359
13 9 0 13-9 8303.23282401
13 9 1 13-14,14-20,20-9 9090.73337786
13 9 2 13-19,19-14,14-20,20-9 9097.55106718
13 9 3 13-28,28-14,14-20,20-9 9115.30989205
13 9 4 13-12,12-26,26-14,14-20,20-9 9201.97458719
13 9 5 13-2,2-12,12-10,10-14,14-20,20-9 9377.96426339
11 25 0 11-13,13-14,14-25 536.718254228
11 25 1 11-13,13-12,12-24,24-25 651.288006612
11 25 2 11-16,16-15,15-17,17-12,12-26,26-14,14-25 655.705082974
11 25 3 11-0,0-4,4-17,17-12,12-24,24-25 659.045461392
11 25 4 11-13,13-19,19-14,14-25 543.535943543
11 25 5 11-13,13-28,28-14,14-25 561.294768417
26 19 0 26-12,12-13,13-19 345.967009408
26 19 1 26-14,14-19 362.81072227
26 19 2 26-12,12-2,2-13,13-19 518.628142553
26 19 3 26-14,14-13,13-19 622.871847232
26 19 4 26-12,12-10,10-14,14-19 627.987618062
26 19 5 26-12,12-24,24-25,25-14,14-19 627.987618062
0 2 0 0-11,11-13,13-2 351.626552422
0 2 1 0-4,4-17,17-15,15-16,16-11,11-13,13-2 463.604970473
0 2 2 0-4,4-17,17-12,12-2 474.716562728
0 2 3 0-11,11-13,13-12,12-2 472.649514549
0 2 4 0-4,4-17,17-8,8-12,12-2 479.542339426
0 2 5 0-11,11-16,16-15,15-17,17-5,5-12,12-2 496.747250973
3 15 0 3-11,11-16,16-15 211.851411039
3 15 1 3-11,11-0,0-4,4-17,17-15 211.863246405
3 15 2 3-1,1-18,18-17,17-15 245.837705874
3 15 3 3-1,1-18,18-11,11-16,16-15 246.068802724
3 15 4 3-11,11-7,7-17,17-15 307.243171198
3 15 5 3-11,11-13,13-12,12-17,17-15 747.864568392
27 26 0 27-12,12-26 222.907856758
27 26 1 27-28,28-13,13-12,12-26 386.672583082
27 26 2 27-12,12-10,10-14,14-26 614.382446966
27 26 3 27-28,28-14,14-26 638.665278647
27 26 4 27-12,12-24,24-25,25-14,14-26 614.382446966
27 26 5 27-28,28-13,13-2,2-12,12-26 559.333716227
1 3 0 1-3 58.0335412043
1 3 1 1-18,18-11,11-3 282.229683273
1 3 2 1-18,18-17,17-15,15-16,16-11,11-3 399.655575709
1 3 3 1-18,18-6,6-17,17-4,4-0,0-11,11-3 443.132556309
1 3 4 1-18,18-17,17-7,7-11,11-3 495.047335868
1 3 5 1-18,18-17,17-12,12-13,13-11,11-3 935.668733062
4 8 0 4-17,17-8 168.372608497
4 8 1 4-0,0-11,11-16,16-15,15-17,17-8 286.041433149
4 8 2 4-17,17-12,12-8 380.211944968
4 8 3 4-17,17-5,5-12,12-8 396.564061977
4 8 4 4-0,0-11,11-7,7-17,17-8 381.433193308
4 8 5 4-0,0-11,11-13,13-12,12-8 490.135150205
2 8 0 2-12,12-8 255.17460422
2 8 1 2-13,13-12,12-8 297.358493894
2 8 2 2-13,13-11,11-16,16-15,15-17,17-8 575.982452262
2 8 3 2-12,12-17,17-8 587.094044517
2 8 4 2-13,13-28,28-27,27-12,12-8 481.883729194
2 8 5 2-12,12-5,5-17,17-8 603.446161527
5 13 0 5-12,12-13 291.165201574
5 13 1 5-17,17-15,15-16,16-11,11-13 378.857062075
5 13 2 5-17,17-4,4-0,0-11,11-13 378.868897441
5 13 3 5-12,12-2,2-13 463.826334719
5 13 4 5-12,12-27,27-28,28-13 475.690436873
5 13 5 5-17,17-12,12-13 432.152544005
3 21 0 3-11,11-13,13-14,14-21 832.009555252
3 21 1 3-11,11-13,13-19,19-14,14-21 838.827244567
3 21 2 3-1,1-18,18-17,17-12,12-23,23-22,22-21 1068.21571146
3 21 3 3-11,11-16,16-15,15-17,17-12,12-26,26-14,14-21 950.996383998
3 21 4 3-1,1-18,18-11,11-13,13-28,28-14,14-21 890.803461126
3 21 5 3-11,11-0,0-4,4-17,17-12,12-10,10-14,14-21 954.336762416
6 2 0 6-17,17-15,15-16,16-11,11-13,13-2 519.199672349
6 2 1 6-17,17-12,12-2 530.311264604
6 2 2 6-18,18-11,11-13,13-2 562.677844825
6 2 3 6-17,17-8,8-12,12-2 535.137041302
6 2 4 6-17,17-5,5-12,12-2 546.663381614
6 2 5 6-18,18-1,1-3,3-11,11-13,13-2 679.517288041
4 22 0 4-17,17-12,12-23,23-22 664.749429893
4 22 1 4-0,0-11,11-13,13-12,12-23,23-22 774.672635131
4 22 2 4-17,17-15,15-16,16-11,11-13,13-14,14-21,21-22 895.443709191
4 22 3 4-17,17-12,12-26,26-14,14-21,21-22 896.773548651
4 22 4 4-0,0-11,11-7,7-17,17-8,8-12,12-23,23-22 882.635791402
4 22 5 4-17,17-5,5-12,12-23,23-22 681.101546902
19 22 0 19-14,14-21,21-22 468.634659013
19 22 1 19-13,13-12,12-23,23-22 607.912874548
19 22 2 19-13,13-14,14-21,21-22 728.695783975
19 22 3 19-14,14-26,26-12,12-23,23-22 886.604940149
19 22 4 19-13,13-28,28-14,14-21,21-22 753.272298164
19 22 5 19-14,14-10,10-12,12-23,23-22 889.933483202
7 11 0 7-11 105.63881761
7 11 1 7-17,17-15,15-16,16-11 107.409931836
7 11 2 7-17,17-4,4-0,0-11 107.421767201
7 11 3 7-17,17-18,18-11 330.602616247
7 11 4 7-17,17-6,6-18,18-1,1-3,3-11 490.907204697
7 11 5 7-17,17-12,12-13,13-11 643.423089189
5 23 0 5-12,12-23 503.242551485
5 23 1 5-17,17-12,12-23 644.229893916
5 23 2 5-12,12-26,26-14,14-21,21-22,22-23 933.645201637
5 23 3 5-17,17-8,8-12,12-23 649.055670614
5 23 4 5-17,17-15,15-16,16-11,11-13,13-12,12-23 754.141263788
5 23 5 5-12,12-10,10-14,14-21,21-22,22-23 936.97374469
20 17 0 20-14,14-13,13-11,11-16,16-15,15-17 803.636728015
20 17 1 20-14,14-13,13-11,11-0,0-4,4-17 803.648563381
20 17 2 20-9,9-13,13-12,12-17 17243.9996205
20 17 3 20-14,14-26,26-12,12-8,8-17 809.792344173
20 17 4 20-14,14-10,10-12,12-5,5-17 824.647227537
20 17 5 20-14,14-25,25-24,24-12,12-17 808.295110528
18 1 0 18-1 17.494876246
18 1 1 18-11,11-3,3-1 322.768348231
18 1 2 18-17,17-15,15-16,16-11,11-3,3-1 440.194240667
18 1 3 18-6,6-17,17-4,4-0,0-11,11-3,3-1 483.671221267
18 1 4 18-17,17-7,7-11,11-3,3-1 535.586000826
18 1 5 18-17,17-12,12-13,13-11,11-3,3-1 976.20739802
16 17 0 16-15,15-17 0.0
16 17 1 16-11,11-0,0-4,4-17 117.668824652
16 17 2 16-11,11-7,7-17 213.048749445
16 17 3 16-11,11-18,18-17 340.849673697
16 17 4 16-11,11-3,3-1,1-18,18-6,6-17 501.154262147
16 17 5 16-11,11-13,13-12,12-17 653.670146639
21 20 0 21-14,14-20 350.358363772
21 20 1 21-22,22-23,23-12,12-26,26-14,14-20 1083.58579629
21 20 2 21-22,22-23,23-12,12-13,13-9,9-20 17522.6188493
21 20 3 21-22,22-23,23-12,12-10,10-14,14-20 1086.91433935
21 20 4 21-22,22-23,23-12,12-24,24-25,25-14,14-20 1086.91433935
21 20 5 21-22,22-23,23-12,12-27,27-28,28-14,14-20 1295.1645318
17 28 0 17-15,15-16,16-11,11-13,13-28 324.931660579
17 28 1 17-4,4-0,0-11,11-13,13-28 324.943495945
17 28 2 17-12,12-27,27-28 513.26372136
17 28 3 17-8,8-12,12-13,13-28 383.052919206
17 28 4 17-5,5-12,12-27,27-28 529.615838369
17 28 5 17-12,12-2,2-13,13-28 550.888275653
22 27 0 22-23,23-12,12-27 484.853721898
22 27 1 22-23,23-12,12-13,13-28,28-27 648.618448221
22 27 2 22-21,21-14,14-26,26-12,12-27 716.877840656
22 27 3 22-21,21-14,14-28,28-27 744.489215389
22 27 4 22-21,21-14,14-10,10-12,12-27 720.206383709
22 27 5 22-23,23-12,12-2,2-13,13-28,28-27 821.279581367
18 27 0 18-11,11-13,13-12,12-27 526.657834632
18 27 1 18-11,11-13,13-28,28-27 527.215709154
18 27 2 18-17,17-12,12-27 534.172357196
18 27 3 18-6,6-17,17-8,8-12,12-27 582.463279128
18 27 4 18-17,17-5,5-12,12-27 550.524474205
18 27 5 18-11,11-16,16-15,15-17,17-12,12-27 534.403454046
23 2 0 23-12,12-2 440.522823448
23 2 1 23-12,12-13,13-2 482.706713122
23 2 2 23-22,22-21,21-14,14-13,13-2 801.868153943
23 2 3 23-12,12-27,27-28,28-13,13-2 667.231948422
23 2 4 23-22,22-21,21-14,14-26,26-12,12-2 870.925473601
23 2 5 23-22,22-21,21-14,14-10,10-12,12-2 874.254016654
9 24 0 9-13,13-12,12-24 8646.57090261
9 24 1 9-13,13-14,14-25,25-24 8665.18333082
9 24 2 9-20,20-14,14-25,25-24 8861.96505165
9 24 3 9-13,13-2,2-12,12-24 8819.23203575
9 24 4 9-13,13-28,28-27,27-12,12-24 8831.09613791
9 24 5 9-13,13-11,11-16,16-15,15-17,17-12,12-24 9137.03419744
14 23 0 14-21,21-22,22-23 399.086226017
14 23 1 14-26,26-12,12-23 618.677975759
14 23 2 14-10,10-12,12-23 622.006518812
14 23 3 14-25,25-24,24-12,12-23 622.006518812
14 23 4 14-13,13-12,12-23 670.643618229
14 23 5 14-28,28-27,27-12,12-23 830.25671127
12 3 0 12-13,13-11,11-3 475.985180009
12 3 1 12-17,17-15,15-16,16-11,11-3 483.730799423
12 3 2 12-13,13-11,11-18,18-1,1-3 510.202571693
12 3 3 12-8,8-17,17-4,4-0,0-11,11-3 488.568411486
12 3 4 12-5,5-17,17-18,18-1,1-3 534.069211267
12 3 5 12-17,17-7,7-11,11-3 579.122559582
15 22 0 15-17,17-12,12-23,23-22 664.749429893
15 22 1 15-17,17-8,8-12,12-23,23-22 669.575206591
15 22 2 15-16,16-11,11-13,13-14,14-21,21-22 895.443709191
15 22 3 15-17,17-12,12-26,26-14,14-21,21-22 896.773548651
15 22 4 15-16,16-11,11-0,0-4,4-17,17-5,5-12,12-23,23-22 798.770371554
15 22 5 15-17,17-7,7-11,11-13,13-12,12-23,23-22 870.052559924
13 2 0 13-2 107.42251141
13 2 1 13-12,12-2 228.445473537
13 2 2 13-28,28-27,27-12,12-2 412.970708836
13 2 3 13-11,11-16,16-15,15-17,17-12,12-2 718.908768375
13 2 4 13-14,14-26,26-12,12-2 767.1986641
13 2 5 13-19,19-14,14-10,10-12,12-2 777.344896467
0 25 0 0-11,11-13,13-14,14-25 539.563457529
0 25 1 0-4,4-17,17-12,12-26,26-14,14-25 652.871715039
0 25 2 0-11,11-13,13-12,12-24,24-25 654.133209913
0 25 3 0-4,4-17,17-8,8-12,12-24,24-25 661.02603479
0 25 4 0-11,11-13,13-19,19-14,14-25 546.381146843
0 25 5 0-4,4-17,17-12,12-10,10-14,14-25 656.200258092
24 6 0 24-12,12-17,17-6 645.203869668
24 6 1 24-12,12-8,8-17,17-6 650.029646366
24 6 2 24-25,25-14,14-13,13-11,11-18,18-6 817.205840232
24 6 3 24-12,12-5,5-17,17-6 661.555986677
24 6 4 24-25,25-14,14-26,26-12,12-17,17-6 775.057507216
24 6 5 24-12,12-13,13-11,11-16,16-15,15-17,17-6 755.11523954
12 25 0 12-26,26-14,14-25 324.997199947
12 25 1 12-24,24-25 328.325743
12 25 2 12-10,10-14,14-25 328.325743
12 25 3 12-13,13-14,14-25 376.962842417
12 25 4 12-27,27-28,28-14,14-25 536.575935457
12 25 5 12-2,2-13,13-19,19-14,14-25 556.441664876
27 19 0 27-12,12-13,13-19 307.026513428
27 19 1 27-28,28-13,13-19 307.58438795
27 19 2 27-12,12-26,26-14,14-19 585.718579028
27 19 3 27-28,28-14,14-19 613.329953761
27 19 4 27-12,12-2,2-13,13-19 479.687646573
27 19 5 27-12,12-10,10-14,14-19 589.047122081
1 4 0 1-18,18-17,17-4 187.80416467
1 4 1 1-18,18-11,11-0,0-4 188.047096885
1 4 2 1-3,3-11,11-16,16-15,15-17,17-4 269.884952243
1 4 3 1-18,18-6,6-17,17-4 231.269309904
1 4 4 1-3,3-11,11-0,0-4 269.896787609
1 4 5 1-18,18-11,11-7,7-17,17-4 283.427021679
25 7 0 25-14,14-13,13-11,11-7 642.357071838
25 7 1 25-14,14-13,13-11,11-16,16-15,15-17,17-7 644.128186064
25 7 2 25-24,24-12,12-17,17-7 648.786568576
25 7 3 25-14,14-26,26-12,12-8,8-17,17-7 650.283802221
25 7 4 25-24,24-12,12-5,5-17,17-7 665.138685586
25 7 5 25-14,14-19,19-13,13-11,11-7 649.174761152
13 28 0 13-28 24.744328224
13 28 1 13-12,12-27,27-28 322.987758877
13 28 2 13-2,2-12,12-27,27-28 495.648892022
13 28 3 13-14,14-28 590.551018998
13 28 4 13-19,19-14,14-28 597.368708312
13 28 5 13-12,12-26,26-14,14-28 701.792228329
28 20 0 28-14,14-20 503.281581626
28 20 1 28-13,13-14,14-20 528.193723885
28 20 2 28-13,13-9,9-20 16915.2611344
28 20 3 28-27,27-12,12-26,26-14,14-20 774.471512067
28 20 4 28-13,13-19,19-14,14-20 535.011413199
28 20 5 28-27,27-12,12-10,10-14,14-20 777.80005512
2 3 0 2-13,13-11,11-3 501.804265517
2 3 1 2-13,13-11,11-18,18-1,1-3 536.021657202
2 3 2 2-12,12-17,17-15,15-16,16-11,11-3 630.572847059
2 3 3 2-12,12-8,8-17,17-4,4-0,0-11,11-3 635.410459123
2 3 4 2-12,12-17,17-18,18-1,1-3 664.559141894
2 3 5 2-12,12-13,13-11,11-3 622.827227645
26 4 0 26-12,12-17,17-4 402.803564753
26 4 1 26-12,12-8,8-17,17-4 407.629341451
26 4 2 26-14,14-13,13-11,11-0,0-4 789.631607815
26 4 3 26-12,12-5,5-17,17-4 419.155681763
26 4 4 26-12,12-13,13-11,11-0,0-4 512.726769991
26 4 5 26-12,12-17,17-15,15-16,16-11,11-0,0-4 520.472389405
3 26 0 3-11,11-16,16-15,15-17,17-12,12-26 614.654975792
3 26 1 3-1,1-18,18-11,11-13,13-12,12-26 641.126748063
3 26 2 3-11,11-13,13-14,14-26 883.814194202
3 26 3 3-11,11-0,0-4,4-17,17-8,8-12,12-26 619.492587856
3 26 4 3-1,1-18,18-17,17-5,5-12,12-26 664.993387637
3 26 5 3-11,11-13,13-12,12-26 606.909356378
27 9 0 27-12,12-13,13-9 8476.81993029
27 9 1 27-28,28-13,13-9 8477.37780482
27 9 2 27-28,28-14,14-20,20-9 9239.96621641
27 9 3 27-12,12-2,2-13,13-9 8649.48106344
27 9 4 27-12,12-17,17-15,15-16,16-11,11-13,13-9 8967.28322513
27 9 5 27-12,12-26,26-14,14-13,13-9 9015.57312086
6 5 0 6-17,17-5 190.259558305
6 5 1 6-18,18-17,17-5 351.163623217
6 5 2 6-17,17-12,12-5 593.030992641
6 5 3 6-18,18-11,11-13,13-12,12-5 746.420534989
6 5 4 6-18,18-1,1-3,3-11,11-16,16-15,15-17,17-5 468.234163283
6 5 5 6-17,17-8,8-12,12-5 597.856769339
7 0 0 7-17,17-4,4-0 104.576563901
7 0 1 7-11,11-0 108.48402091
7 0 2 7-17,17-15,15-16,16-11,11-0 110.255135136
7 0 3 7-11,11-18,18-17,17-4,4-0 443.655123372
7 0 4 7-17,17-6,6-18,18-1,1-3,3-11,11-0 493.752407997
7 0 5 7-17,17-12,12-13,13-11,11-0 646.268292489
5 16 0 5-17,17-15,15-16 78.6697297202
5 16 1 5-17,17-4,4-0,0-11,11-16 196.338554372
5 16 2 5-12,12-17,17-15,15-16 481.441164056
5 16 3 5-12,12-13,13-11,11-16 591.352533928
5 16 4 5-17,17-7,7-11,11-16 291.718479165
5 16 5 5-17,17-18,18-11,11-16 419.519403418
20 24 0 20-14,14-25,25-24 274.681069445
20 24 1 20-14,14-26,26-12,12-24 794.821831791
20 24 2 20-9,9-13,13-12,12-24 17233.8548848
20 24 3 20-14,14-10,10-12,12-24 798.150374844
20 24 4 20-14,14-28,28-27,27-12,12-24 1006.4005673
20 24 5 20-14,14-13,13-2,2-12,12-24 1019.44860741
16 8 0 16-15,15-17,17-8 168.372608497
16 8 1 16-11,11-0,0-4,4-17,17-8 286.041433149
16 8 2 16-15,15-17,17-12,12-8 380.211944968
16 8 3 16-11,11-13,13-12,12-8 490.12331484
16 8 4 16-11,11-7,7-17,17-8 381.421357943
16 8 5 16-15,15-17,17-5,5-12,12-8 396.564061977
19 5 0 19-13,13-12,12-5 424.604608712
19 5 1 19-13,13-11,11-16,16-15,15-17,17-5 512.296469213
19 5 2 19-14,14-26,26-12,12-5 703.296674312
19 5 3 19-14,14-10,10-12,12-17,17-5 847.612559796
19 5 4 19-13,13-2,2-12,12-5 597.265741857
19 5 5 19-14,14-25,25-24,24-12,12-5 706.625217365
17 21 0 17-15,15-16,16-11,11-13,13-14,14-21 737.815133499
17 21 1 17-4,4-0,0-11,11-13,13-14,14-21 737.826968865
17 21 2 17-5,5-12,12-23,23-22,22-21 838.730122595
17 21 3 17-12,12-26,26-14,14-21 739.144972959
17 21 4 17-8,8-12,12-10,10-14,14-21 747.299292709
17 21 5 17-12,12-24,24-25,25-14,14-21 742.473516012
22 18 0 22-23,23-12,12-13,13-11,11-18 827.544195752
22 18 1 22-23,23-12,12-17,17-18 835.058718317
22 18 2 22-21,21-14,14-13,13-11,11-18 948.327105179
22 18 3 22-23,23-12,12-8,8-17,17-6,6-18 883.349640249
22 18 4 22-23,23-12,12-5,5-17,17-18 851.410835326
22 18 5 22-23,23-12,12-17,17-15,15-16,16-11,11-18 835.289815167
20 6 0 20-14,14-13,13-11,11-16,16-15,15-17,17-6 915.2265566
20 6 1 20-14,14-26,26-12,12-17,17-6 916.556396059
20 6 2 20-9,9-13,13-11,11-18,18-6 17345.7721396
20 6 3 20-14,14-10,10-12,12-8,8-17,17-6 924.71071581
20 6 4 20-14,14-25,25-24,24-12,12-5,5-17,17-6 936.237056122
20 6 5 20-14,14-19,19-13,13-11,11-0,0-4,4-17,17-6 922.05608128
23 27 0 23-12,12-27 385.664456201
23 27 1 23-12,12-13,13-28,28-27 549.429182524
23 27 2 23-22,22-21,21-14,14-26,26-12,12-27 816.067106353
23 27 3 23-12,12-2,2-13,13-28,28-27 722.090315669
23 27 4 23-22,22-21,21-14,14-10,10-12,12-27 819.395649406
23 27 5 23-22,22-21,21-14,14-28,28-27 843.678481086
21 7 0 21-14,14-13,13-11,11-7 784.625456466
21 7 1 21-14,14-13,13-11,11-16,16-15,15-17,17-7 786.396570692
21 7 2 21-22,22-23,23-12,12-17,17-7 870.959442778
21 7 3 21-14,14-26,26-12,12-8,8-17,17-7 792.552186849
21 7 4 21-14,14-19,19-13,13-11,11-7 791.44314578
21 7 5 21-14,14-10,10-12,12-5,5-17,17-7 807.407070214
8 4 0 8-17,17-4 168.372608497
8 4 1 8-17,17-15,15-16,16-11,11-0,0-4 286.041433149
8 4 2 8-12,12-17,17-4 380.211944968
8 4 3 8-12,12-5,5-17,17-4 396.564061977
8 4 4 8-17,17-7,7-11,11-0,0-4 381.433193308
8 4 5 8-12,12-13,13-11,11-0,0-4 490.135150205
9 1 0 9-13,13-11,11-18,18-1 8673.79842859
9 1 1 9-13,13-11,11-3,3-1 8755.64811932
9 1 2 9-20,20-14,14-10,10-12,12-17,17-18,18-1 9583.3832574
9 1 3 9-13,13-12,12-8,8-17,17-18,18-1 8849.34557966
9 1 4 9-13,13-12,12-5,5-17,17-15,15-16,16-11,11-18,18-1 8861.10301682
9 1 5 9-13,13-12,12-17,17-6,6-18,18-1 8887.98494819
10 6 0 10-12,12-17,17-6 645.203869668
10 6 1 10-12,12-8,8-17,17-6 650.029646366
10 6 2 10-14,14-13,13-11,11-18,18-6 817.205840232
10 6 3 10-14,14-26,26-12,12-5,5-17,17-6 791.409624225
10 6 4 10-12,12-13,13-11,11-16,16-15,15-17,17-6 755.11523954
10 6 5 10-14,14-25,25-24,24-12,12-17,17-6 778.386050268
11 23 0 11-13,13-12,12-23 616.643039425
11 23 1 11-16,16-15,15-17,17-12,12-23 624.388658839
11 23 2 11-13,13-14,14-21,21-22,22-23 935.804480246
11 23 3 11-0,0-4,4-17,17-8,8-12,12-23 629.226270902
11 23 4 11-7,7-17,17-5,5-12,12-23 736.132536007
