s t k edges
5 0 2 5-19,19-20,20-6,6-1,1-0 3460.82953877
5 0 3 5-17,17-16,16-6,6-1,1-0 7599.78386432
5 0 4 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 3874.4582792
5 0 5 5-19,19-18,18-16,16-6,6-1,1-0 8197.21242055
3 16 0 3-15,15-14,14-20,20-19,19-18,18-16 4060.81279469
3 16 1 3-8,8-5,5-17,17-16 4637.01337203
3 16 2 3-15,15-14,14-20,20-19,19-5,5-17,17-16 4924.8585058
3 16 3 3-0,0-1,1-6,6-16 5193.93479778
3 16 4 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 6877.73590197
3 16 5 3-15,15-14,14-20,20-6,6-16 6255.29578289
6 15 0 6-1,1-0,0-3,3-15 1380.69584275
6 15 1 6-20,20-14,14-15 1810.42256498
6 15 2 6-20,20-19,19-5,5-8,8-3,3-15 4942.93226439
6 15 3 6-16,16-18,18-19,19-20,20-14,14-15 7874.05174973
6 15 4 6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 10725.1805636
6 15 5 6-16,16-17,17-5,5-8,8-3,3-15 9081.88658994
17 5 0 17-5 1990.97281208
17 5 1 17-16,16-18,18-19,19-5 3706.64717022
17 5 2 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-8,8-5 6706.85335464
17 5 3 17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 9483.26933144
17 5 4 17-16,16-6,6-20,20-19,19-5 7228.37646139
17 5 5 17-16,16-6,6-1,1-0,0-3,3-8,8-5 7839.97535773
7 14 0 7-6,6-1,1-0,0-3,3-15,15-14 1688.1034796
7 14 1 7-6,6-20,20-14 1824.34899857
7 14 2 7-4,4-6,6-1,1-0,0-3,3-15,15-14 1982.86154915
7 14 3 7-6,6-16,16-18,18-19,19-20,20-14 7887.97818332
7 14 4 7-4,4-6,6-20,20-14 2119.10706812
7 14 5 7-6,6-16,16-17,17-5,5-19,19-20,20-14 8752.02389442
18 2 0 18-19,19-20,20-14,14-15,15-3,3-2 2742.58156391
18 2 1 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 5146.00259774
18 2 2 18-16,16-17,17-5,5-8,8-3,3-2 6368.74667626
18 2 3 18-16,16-6,6-1,1-0,0-3,3-2 6925.66810202
18 2 4 18-19,19-5,5-8,8-3,3-2 3916.21069748
18 2 5 18-16,16-6,6-20,20-14,14-15,15-3,3-2 7987.02908713
11 7 0 11-12,12-2,2-3,3-0,0-1,1-6,6-4,4-7 2618.26441429
11 7 1 11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-7 3384.86732985
11 7 2 11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-7 3626.94173314
11 7 3 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-4,4-7 9766.82793877
11 7 4 11-12,12-2,2-3,3-8,8-5,5-19,19-20,20-6,6-7 5885.74276638
11 7 5 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-7 5333.11554367
14 16 0 14-20,20-19,19-18,18-16 3598.25506163
14 16 1 14-20,20-19,19-5,5-17,17-16 4462.30077273
14 16 2 14-15,15-3,3-8,8-5,5-17,17-16 5099.5711051
14 16 3 14-15,15-3,3-0,0-1,1-6,6-16 5656.49253085
14 16 4 14-20,20-6,6-16 5792.73804983
14 16 5 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 7340.29363504
12 0 0 12-2,2-3,3-0 575.257891464
12 0 1 12-11,11-10,10-9,9-13,13-8,8-3,3-0 3212.59198635
12 0 2 12-2,2-3,3-15,15-14,14-20,20-6,6-1,1-0 3477.88300619
12 0 3 12-2,2-3,3-8,8-5,5-17,17-16,16-6,6-1,1-0 10117.7127683
12 0 4 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-0 5818.209827
12 0 5 12-2,2-3,3-8,8-5,5-19,19-18,18-16,16-6,6-1,1-0 10715.1413245
10 16 0 10-9,9-13,13-8,8-5,5-17,17-16 4981.09305494
10 16 1 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16 5360.02708549
10 16 2 10-9,9-13,13-8,8-5,5-19,19-18,18-16 5578.52161117
10 16 3 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 6493.14908858
10 16 4 10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-16 7394.0770918
10 16 5 10-11,11-12,12-2,2-3,3-8,8-5,5-17,17-16 5936.22766282
13 5 0 13-8,8-5 1829.71973957
13 5 1 13-8,8-3,3-15,15-14,14-20,20-19,19-5 3973.62748444
13 5 2 13-9,9-10,10-11,11-12,12-2,2-3,3-8,8-5 3987.40955213
13 5 3 13-8,8-3,3-0,0-1,1-6,6-16,16-17,17-5 9342.8952025
13 5 4 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5 4275.25468589
13 5 5 13-8,8-3,3-0,0-1,1-6,6-16,16-18,18-19,19-5 9940.32375873
0 6 0 0-1,1-6 920.63206481
0 6 1 0-3,3-15,15-14,14-20,20-6 2270.48634292
0 6 2 0-3,3-8,8-5,5-19,19-20,20-6 4771.36177946
0 6 3 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6 10553.6100787
0 6 4 0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6 8334.11552767
0 6 5 0-3,3-8,8-5,5-17,17-16,16-6 8910.316105
1 7 0 1-6,6-7 667.364713954
1 7 1 1-6,6-4,4-7 962.122783505
1 7 2 1-0,0-3,3-15,15-14,14-20,20-6,6-7 2845.08776422
1 7 3 1-0,0-3,3-8,8-5,5-17,17-16,16-6,6-7 9484.9175263
1 7 4 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-4,4-7 7284.01524401
1 7 5 1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-7 8908.71694896
2 4 0 2-3,3-0,0-1,1-6,6-7,7-4 1581.8818438
2 4 1 2-3,3-15,15-14,14-20,20-6,6-4 2638.83077737
2 4 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-4 4663.32430363
2 4 3 2-3,3-8,8-5,5-19,19-20,20-6,6-4 5139.70621391
2 4 4 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-7,7-4 10512.8644912
2 4 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-4 8702.45996212
5 9 0 5-8,8-13,13-9 2135.91634855
5 9 1 5-8,8-3,3-2,2-12,12-11,11-10,10-9 3681.21294315
5 9 2 5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 3969.05807692
5 9 3 5-17,17-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9 9649.09181148
5 9 4 5-19,19-20,20-14,14-15,15-3,3-8,8-13,13-9 4279.82409342
5 9 5 5-19,19-18,18-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9 10246.5203677
4 18 0 4-6,6-20,20-19,19-18 3007.10525262
4 18 1 4-7,7-6,6-20,20-19,19-18 3011.51730415
4 18 2 4-6,6-16,16-18 5959.87839821
4 18 3 4-6,6-1,1-0,0-3,3-8,8-5,5-17,17-16,16-18 7532.71439507
4 18 4 4-7,7-6,6-16,16-18 5964.29044974
4 18 5 4-6,6-20,20-14,14-15,15-3,3-8,8-5,5-19,19-18 6141.5394014
5 19 0 5-19 730.737133664
5 19 1 5-8,8-3,3-15,15-14,14-20,20-19 3730.94331809
5 19 2 5-8,8-3,3-0,0-1,1-6,6-20,20-19 4961.2567106
5 19 3 5-17,17-16,16-18,18-19 4966.88284864
5 19 4 5-17,17-16,16-6,6-20,20-19 8488.61213981
5 19 5 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19 5374.2372918
19 0 0 19-20,20-14,14-15,15-3,3-0 1788.2723056
19 0 1 19-20,20-6,6-1,1-0 2730.09240511
19 0 2 19-5,5-8,8-3,3-0 2961.90143916
19 0 3 19-18,18-16,16-6,6-1,1-0 7466.47528688
19 0 4 19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 4605.19541287
19 0 5 19-5,5-17,17-16,16-6,6-1,1-0 8330.52099798
17 16 0 17-16 559.122900954
17 16 1 17-5,5-19,19-18,18-16 5138.49708135
17 16 2 17-5,5-8,8-3,3-15,15-14,14-20,20-19,19-18,18-16 8138.70326577
17 16 3 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 10915.1192426
17 16 4 17-5,5-19,19-20,20-6,6-16 8660.22637252
17 16 5 17-5,5-8,8-3,3-0,0-1,1-6,6-16 9271.82526886
8 1 0 8-3,3-0,0-1 1486.21233813
8 1 1 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 3129.50631184
8 1 2 8-3,3-15,15-14,14-20,20-6,6-1 3560.96868071
8 1 3 8-5,5-17,17-16,16-6,6-1 8344.73583168
8 1 4 8-5,5-19,19-20,20-6,6-1 4205.78150614
8 1 5 8-5,5-19,19-18,18-16,16-6,6-1 8942.16438791
15 18 0 15-14,14-20,20-19,19-18 2220.01339575
15 18 1 15-3,3-8,8-5,5-19,19-18 4025.27679219
15 18 2 15-14,14-20,20-19,19-5,5-17,17-16,16-18 6134.02364187
15 18 3 15-3,3-0,0-1,1-6,6-16,16-18 7034.73419673
15 18 4 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 5668.5707659
15 18 5 15-14,14-20,20-6,6-16,16-18 7464.46091896
11 18 0 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18 3633.7911254
11 18 1 11-10,10-9,9-13,13-8,8-5,5-19,19-18 4254.79303625
11 18 2 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18 6707.32901504
11 18 3 11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-18 7816.8776635
11 18 4 11-12,12-2,2-3,3-8,8-5,5-19,19-18 4807.42025896
11 18 5 11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-16,16-18 8878.23864861
16 12 0 16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 4491.82403966
16 12 1 16-17,17-5,5-8,8-3,3-2,2-12 5068.02461699
16 12 2 16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 5849.29610078
16 12 3 16-6,6-1,1-0,0-3,3-2,2-12 5624.94604275
16 12 4 16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 6446.724657
16 12 5 16-6,6-20,20-14,14-15,15-3,3-2,2-12 6686.30702786
6 19 0 6-20,20-19 1809.4603403
6 19 1 6-1,1-0,0-3,3-15,15-14,14-20,20-19 2708.90437041
6 19 2 6-1,1-0,0-3,3-8,8-5,5-19 3882.53350397
6 19 3 6-16,16-18,18-19 6545.84322207
6 19 4 6-16,16-17,17-5,5-19 7409.88893317
6 19 5 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19 6587.18846279
19 9 0 19-5,5-8,8-13,13-9 2866.65348221
19 9 1 19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 3238.32094325
19 9 2 19-20,20-14,14-15,15-3,3-8,8-13,13-9 3549.08695975
19 9 3 19-18,18-16,16-17,17-5,5-8,8-13,13-9 7102.79919718
19 9 4 19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 4468.63433577
19 9 5 19-18,18-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9 9515.78323404
17 9 0 17-5,5-8,8-13,13-9 4126.88916063
17 9 1 17-16,16-18,18-19,19-5,5-8,8-13,13-9 5842.56351876
17 9 2 17-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 5960.030889
17 9 3 17-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9 7658.1189994
17 9 4 17-5,5-8,8-3,3-2,2-12,12-11,11-10,10-9 5672.18575523
17 9 5 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-8,8-13,13-9 6524.99699631
20 2 0 20-14,14-15,15-3,3-2 1187.15354434
20 2 1 20-6,6-1,1-0,0-3,3-2 2417.46693685
20 2 2 20-14,14-15,15-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 4273.0080557
20 2 3 20-19,19-5,5-8,8-3,3-2 3688.02898087
20 2 4 20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2 7924.17469584
20 2 5 20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 4917.82088113
18 14 0 18-19,19-20,20-14 2073.27279412
18 14 1 18-19,19-5,5-8,8-3,3-15,15-14 4172.01739382
18 14 2 18-16,16-17,17-5,5-19,19-20,20-14 5987.28304023
18 14 3 18-16,16-6,6-1,1-0,0-3,3-15,15-14 7181.47479836
18 14 4 18-16,16-6,6-20,20-14 7317.72031733
18 14 5 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 5815.31136753
9 5 0 9-13,13-8,8-5 2135.91634855
9 5 1 9-10,10-11,11-12,12-2,2-3,3-8,8-5 3681.21294315
9 5 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5 3969.05807692
9 5 3 9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-17,17-5 9649.09181148
9 5 4 9-13,13-8,8-3,3-15,15-14,14-20,20-19,19-5 4279.82409342
9 5 5 9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-18,18-19,19-5 10246.5203677
10 2 0 10-11,11-12,12-2 1092.46325407
10 2 1 10-9,9-13,13-8,8-3,3-2 2406.89333074
10 2 2 10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2 5012.51117139
10 2 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 10381.7788895
10 2 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 6242.82456391
10 2 5 10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 9248.65688636
0 20 0 0-3,3-15,15-14,14-20 1124.64915411
0 20 1 0-1,1-6,6-20 2066.46925362
0 20 2 0-3,3-8,8-5,5-19,19-20 3625.52459064
0 20 3 0-1,1-6,6-16,16-18,18-19,19-20 8130.09843837
0 20 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-20 11699.4472675
0 20 5 0-1,1-6,6-16,16-17,17-5,5-19,19-20 8994.14414947
14 4 0 14-15,15-3,3-0,0-1,1-6,6-4 1833.27648861
14 4 1 14-15,15-3,3-0,0-1,1-6,6-7,7-4 1837.68854014
14 4 2 14-20,20-6,6-4 1969.52200758
14 4 3 14-20,20-19,19-18,18-16,16-6,6-4 8033.15119233
14 4 4 14-20,20-6,6-7,7-4 1973.93405912
14 4 5 14-20,20-19,19-5,5-17,17-16,16-6,6-4 8897.19690343
1 17 0 1-0,0-3,3-8,8-5,5-17 4636.07150365
1 17 1 1-6,6-20,20-19,19-5,5-17 5037.86796478
1 17 2 1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17 5178.11672823
1 17 3 1-6,6-16,16-17 5194.87666616
1 17 4 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 6279.36547736
1 17 5 1-6,6-20,20-19,19-18,18-16,16-17 5292.06805559
15 1 0 15-3,3-0,0-1 873.998164014
15 1 1 15-14,14-20,20-6,6-1 2317.12024372
15 1 2 15-14,14-20,20-19,19-5,5-8,8-3,3-0,0-1 4704.04435289
15 1 3 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1 11231.8782424
15 1 4 15-14,14-20,20-19,19-18,18-16,16-6,6-1 8380.74942847
15 1 5 15-3,3-8,8-5,5-19,19-20,20-6,6-1 5449.62994313
13 17 0 13-8,8-5,5-19,19-18,18-16,16-17 5536.36690979
13 17 1 13-8,8-3,3-15,15-14,14-20,20-19,19-5,5-17 5964.60029652
13 17 2 13-9,9-10,10-11,11-12,12-2,2-3,3-8,8-5,5-17 5978.38236421
13 17 3 13-8,8-3,3-0,0-1,1-6,6-16,16-17 7351.92239042
13 17 4 13-8,8-5,5-17 3820.69255165
13 17 5 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17 7653.54959187
0 10 0 0-3,3-2,2-12,12-11,11-10 1443.4609373
0 10 1 0-3,3-8,8-13,13-9,9-10 2344.38894052
0 10 2 0-1,1-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 4346.08605203
0 10 3 0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 10030.7812062
0 10 4 0-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10 4950.00678117
0 10 5 0-1,1-6,6-16,16-18,18-19,19-5,5-8,8-13,13-9,9-10 10628.2097625
3 7 0 3-0,0-1,1-6,6-7 1225.54574653
3 7 1 3-0,0-1,1-6,6-4,4-7 1520.30381608
3 7 2 3-15,15-14,14-20,20-6,6-7 2286.90673164
3 7 3 3-8,8-5,5-17,17-16,16-6,6-7 8926.73649372
3 7 4 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-4,4-7 6725.83421144
3 7 5 3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-7 8350.53591639
1 11 0 1-0,0-3,3-2,2-12,12-11 1656.14163079
1 11 1 1-0,0-3,3-8,8-13,13-9,9-10,10-11 2959.57701918
1 11 2 1-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11 3730.89797337
1 11 3 1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 9818.10051274
1 11 4 1-6,6-20,20-19,19-5,5-8,8-3,3-2,2-12,12-11 6231.7734099
1 11 5 1-6,6-16,16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11 10415.529069
4 0 0 4-6,6-1,1-0 1226.47210904
4 0 1 4-7,7-6,6-1,1-0 1230.88416057
4 0 2 4-6,6-20,20-14,14-15,15-3,3-0 2576.32638715
4 0 3 4-6,6-16,16-17,17-5,5-8,8-3,3-0 9216.15614923
4 0 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 6724.90784893
4 0 5 4-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0 8639.9555719
16 3 0 16-18,18-19,19-20,20-14,14-15,15-3 4060.81279469
16 3 1 16-17,17-5,5-8,8-3 4637.01337203
16 3 2 16-17,17-5,5-19,19-20,20-14,14-15,15-3 4924.8585058
16 3 3 16-6,6-1,1-0,0-3 5193.93479778
16 3 4 16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 6877.73590197
16 3 5 16-6,6-20,20-14,14-15,15-3 6255.29578289
6 10 0 6-1,1-0,0-3,3-2,2-12,12-11,11-10 2364.09300211
6 10 1 6-1,1-0,0-3,3-8,8-13,13-9,9-10 3265.02100533
6 10 2 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 3425.45398722
6 10 3 6-16,16-17,17-5,5-8,8-13,13-9,9-10 9110.14914142
6 10 4 6-20,20-19,19-5,5-8,8-13,13-9,9-10 4971.19481587
6 10 5 6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 9489.08317196
19 14 0 19-20,20-14 1181.46792603
19 14 1 19-5,5-8,8-3,3-15,15-14 3280.21252572
19 14 2 19-20,20-6,6-1,1-0,0-3,3-15,15-14 3336.89678468
19 14 3 19-18,18-16,16-6,6-20,20-14 8209.52518543
19 14 4 19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 4923.50649944
19 14 5 19-5,5-17,17-16,16-6,6-20,20-14 9073.57089653
17 2 0 17-5,5-8,8-3,3-2 4284.6415078
17 2 1 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 4826.68673237
17 2 2 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 5514.43340806
17 2 3 17-16,16-6,6-1,1-0,0-3,3-2 5959.80873546
17 2 4 17-5,5-19,19-20,20-14,14-15,15-3,3-2 4572.48664157
17 2 5 17-16,16-18,18-19,19-5,5-8,8-3,3-2 6000.31586593
7 19 0 7-6,6-20,20-19 1970.12737552
7 19 1 7-4,4-6,6-20,20-19 2264.88544507
7 19 2 7-6,6-1,1-0,0-3,3-8,8-5,5-19 4043.20053919
7 19 3 7-6,6-16,16-18,18-19 6706.51025729
7 19 4 7-4,4-6,6-16,16-18,18-19 7001.26832684
7 19 5 7-6,6-16,16-17,17-5,5-19 7570.55596839
20 9 0 20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 2574.69779177
20 9 1 20-14,14-15,15-3,3-8,8-13,13-9 2885.46380827
20 9 2 20-19,19-5,5-8,8-13,13-9 3530.2766337
20 9 3 20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 3805.01118428
20 9 4 20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 7766.42234867
20 9 5 20-6,6-1,1-0,0-3,3-8,8-13,13-9 4115.77720078
18 9 0 18-19,19-5,5-8,8-13,13-9 3758.4583503
18 9 1 18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 4130.12581135
18 9 2 18-16,16-17,17-5,5-8,8-13,13-9 6210.99432909
18 9 3 18-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9 8623.97836595
18 9 4 18-19,19-5,5-8,8-3,3-2,2-12,12-11,11-10,10-9 5303.75494491
18 9 5 18-19,19-20,20-14,14-15,15-3,3-8,8-13,13-9 4440.89182785
8 15 0 8-3,3-15 1243.84843699
8 15 1 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 2887.1424107
8 15 2 8-5,5-19,19-20,20-14,14-15 3217.83201476
8 15 3 8-3,3-0,0-1,1-6,6-20,20-14,14-15 3803.33258185
8 15 4 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 7453.97772973
8 15 5 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-15 9218.7339957
9 14 0 9-10,10-11,11-12,12-2,2-3,3-15,15-14 2056.85301722
9 14 1 9-13,13-8,8-3,3-15,15-14 2367.61903373
9 14 2 9-13,13-8,8-5,5-19,19-20,20-14 4048.12140824
9 14 3 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-14 4322.85595882
9 14 4 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 8284.26712321
9 14 5 9-13,13-8,8-3,3-0,0-1,1-6,6-20,20-14 4633.62197532
10 13 0 10-9,9-13 601.277602338
10 13 1 10-11,11-12,12-2,2-3,3-8,8-13 2898.07898248
10 13 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 5503.69682312
10 13 3 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13 10872.9645412
10 13 4 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13 6734.01021564
10 13 5 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 9739.8425381
11 0 0 11-12,12-2,2-3,3-0 1242.20724471
11 0 1 11-10,10-9,9-13,13-8,8-3,3-0 2545.64263311
11 0 2 11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-1,1-0 4144.83235944
11 0 3 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0 10232.0348988
11 0 4 11-12,12-2,2-3,3-8,8-5,5-19,19-20,20-6,6-1,1-0 6645.70779597
11 0 5 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-0 5151.26047375
9 16 0 9-13,13-8,8-5,5-17,17-16 4686.01206158
9 16 1 9-13,13-8,8-5,5-19,19-18,18-16 5283.44061781
9 16 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16 5655.10807885
9 16 3 9-13,13-8,8-3,3-0,0-1,1-6,6-16 7098.99609844
9 16 4 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 6788.23008194
9 16 5 9-13,13-8,8-3,3-15,15-14,14-20,20-19,19-5,5-17,17-16 6829.91980646
14 15 0 14-15 146.740601632
14 15 1 14-20,20-6,6-1,1-0,0-3,3-15 3044.3778061
14 15 2 14-20,20-19,19-5,5-8,8-3,3-15 4314.93985012
14 15 3 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 10194.3795388
14 15 4 14-20,20-6,6-16,16-17,17-5,5-8,8-3,3-15 10745.5685533
14 15 5 14-20,20-19,19-18,18-16,16-6,6-1,1-0,0-3,3-15 9108.00699085
12 11 0 12-11 666.949353247
12 11 1 12-2,2-3,3-8,8-13,13-9,9-10,10-11 2832.40723157
12 11 2 12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 5438.02507222
12 11 3 12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10807.2927903
12 11 4 12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 6668.33846473
12 11 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 9674.17078719
15 14 0 15-14 146.740601632
15 14 1 15-3,3-0,0-1,1-6,6-20,20-14 3044.3778061
15 14 2 15-3,3-8,8-5,5-19,19-20,20-14 4314.93985012
15 14 3 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 10194.3795388
15 14 4 15-3,3-8,8-5,5-17,17-16,16-6,6-20,20-14 10745.5685533
15 14 5 15-3,3-0,0-1,1-6,6-16,16-18,18-19,19-20,20-14 9108.00699085
13 10 0 13-9,9-10 601.277602338
13 10 1 13-8,8-3,3-2,2-12,12-11,11-10 2898.07898248
13 10 2 13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 5503.69682312
13 10 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 10872.9645412
13 10 4 13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 6734.01021564
13 10 5 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 9739.8425381
2 17 0 2-3,3-8,8-5,5-17 4284.6415078
2 17 1 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17 4826.68673237
2 17 2 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 5514.43340806
2 17 3 2-3,3-0,0-1,1-6,6-16,16-17 5959.80873546
2 17 4 2-3,3-15,15-14,14-20,20-19,19-5,5-17 4572.48664157
2 17 5 2-3,3-8,8-5,5-19,19-18,18-16,16-17 6000.31586593
0 1 0 0-1 413.934386075
0 1 1 0-3,3-15,15-14,14-20,20-6,6-1 2777.18402166
0 1 2 0-3,3-8,8-5,5-19,19-20,20-6,6-1 5278.05945819
0 1 3 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1 11060.3077574
